party_traditionalist_0_MOZ;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MRD;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MRD;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MRD;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MRD;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MRD;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MRD;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MRD;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MRI;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MRI;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MRI;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MRI;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MRI;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MRI;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MRI;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MRT;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MRT;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MRT;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MRT;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MRT;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MRT;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MRT;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_MSY;Barisan Nasional;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_MSY;Alliance Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_MSY;Malayan Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_MSY;UMNO;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_MSY;Pan-Malaysian Islamic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_MSY;People's Justice Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_MSY;People's Justice Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_MSY;Democratic Action Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_JOH;Barisan Nasional;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_JOH;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_JOH;Democratic Action Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_JOH;Pan-Malaysian Islamic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_JOH;People's Justice Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_JOH;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_JOH;State Reform Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NAK;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NAK;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NAK;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NAK;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NAK;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NAK;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NAK;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NAM;All People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NAM;SWAPO;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NAM;Congress of Democrats;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NAM;Democratic Turnhalle Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NAM;RDP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NAM;SWAPO;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NAM;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_0_R00;Nationalists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_big_tent_0_R00;Centrists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_social_0_R00;Market Socialists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_R00;Progressives;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_R00;Communists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_R00;Liberals;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_R00;Conservatives;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_R00;Populists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_R00;Socialists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_R00;Traditionalists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NAU;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NAU;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NAU;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NAU;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NAU;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NAU;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NAU;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NAX;All India Trinamool Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NAX;Communist Party of India;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NAX;BJP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NAX;Biju Janata Dal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NAX;Indian National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NAX;Shiv Sena;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NAX;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NCA;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NCA;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NCA;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NCA;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NCA;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NCA;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NCA;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NCY;Communal Democracy Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NCY;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NCY;Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NCY;National Unity Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NCY;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NCY;Republican Turkish Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NCY;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NDB;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NDB;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NDB;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NDB;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NDB;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NDB;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NDB;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NEP;Communist Party of Nepal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NEP;Nepali Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NEP;Nepali Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NEP;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NEP;Rastriya Prajatantra Party Nepal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NEP;Rastriya Prajatantra Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NEP;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_NEP;Unified Communist Party of Nepal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NET;Communist Party Netherlands;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_NET;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_social_0_NET;'Politically Homeless' Activists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_social_1_NET;Pacifist Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_social_2_NET;Green Left;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NET;Social Democratic Workers' Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_NET;Labour Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NET;Free-thinking Democratic League;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_NET;Democrats 66;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NET;Liberal State Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_NET;Freedom Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_2_NET;VVD;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_big_tent_0_NET;Catholic People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_big_tent_1_NET;Christian Democratic Appeal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NET;Anti-Revolutionary Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_NET;Reformatory Political Federation;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_2_NET;Christian Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NET;Farmers' Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_NET;Centre Democrats;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_2_NET;Livable Netherlands;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_3_NET;Party for Freedom;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_0_NET;Catholic National Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_1_NET;Dutch Peoples-Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_2_NET;Centre Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_3_NET;Centre Party '86;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_4_NET;Dutch Block;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_5_NET;Pim Fortuyn List;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_6_NET;Proud of the Netherlands;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_7_NET;Forum for Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NET;Christian Historical Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_NET;Reformed Political Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NFL;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NFL;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NFL;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NFL;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NFL;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NFL;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NFL;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NGE;Alliance for Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NGE;Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NGE;United Nigeria Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NGE;Communist Party of Nigeria;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NGE;People's Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NGE;All Progressives Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NGE;National Republican Convention;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NGW;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NGW;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NGW;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NGW;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NGW;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NGW;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NGW;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NGX;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NGX;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NGX;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NGX;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NGX;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NGX;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NGX;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NIC;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NIC;Constitutionalist Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NIC;FSLN progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NIC;FSLN;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NIC;Independent Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NIC;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NIC;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NIG;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NIG;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NIG;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NIG;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NIG;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NIG;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NIG;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NIR;Communist Party of Ireland;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NIR;Democratic Unionist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NIR;Alliance Party NI;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NIR;Ulster Unionist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NIR;SDLP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NIR;Sinn Fein;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NIR;Ulster Unionist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NIU;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NIU;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NIU;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NIU;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NIU;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NIU;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NIU;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NKH;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NKH;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NKH;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NKH;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NKH;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NKH;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NKH;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NKO;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NKO;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NKO;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NKO;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NKO;Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NKO;Chondoist Chongu Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NKO;Workers' Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NMI;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NMI;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NMI;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NMI;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NMI;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NMI;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NMI;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NOR;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NOR;Green;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NOR;Labour Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NOR;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NOR;Progress Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NOR;Communist Party of Norway;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NOR;Christian Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NOS;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NOS;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NOS;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NOS;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NOS;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NOS;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NOS;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NRI;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NRI;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NRI;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NRI;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NRI;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NRI;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NRI;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NRO;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NRO;Free Donbass;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NRO;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NRO;Donetsk Republic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NRO;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NRO;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NRO;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_NZL;ACT New Zealand;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_NZL;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_NZL;Green Party of Aotearoa New Zealand;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_NZL;New Zealand First;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_NZL;New Zealand Labour Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_NZL;New Zealand National Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_NZL;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_OMA;Dhofar Liberation Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_OMA;PFLOAG;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_2_OMA;PFLO;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_3_OMA;People's Democratic Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_OMA;Al-Said;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_OMA;Liberals;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_OMA;Omani Nationalists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_OMA;Progressives;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_OMA;Arab Nationalists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_OMA;Ibadi Islamists;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ORM;Oromo People's Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ORM;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ORM;Peoples' Democratic Organization;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_PAK;Communist Party of Pakistan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_PAK;Awami National Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_PAK;Pakistan Muslim League;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_PAK;Jamaat-e-Islami;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_PAK;Pakistan People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_PAK;Tehreek-e-Insaf;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_PAK;Jamiat-e-Ulema-e-Islam;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_0_PAL;Palestine Liberation Organization;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_PAL;Palestine Liberation Organization;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_social_0_PAL;Palestine Liberation Organization;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_PAL;Palestine Liberation Organization;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_PAL;Reform and Development Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_PAL;Palestine Liberation Organization;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_PAL;Democratic Reform Current;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_PAL;Islamic Jihadist;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_PAL;Hamas;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_PAL;Palestinian National Initiative;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_PAL;Palestinian Liberation Organization;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_PAL;Palestinian Popular Struggle Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
