CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
EVTDESC8022938;The 'Revival Process', also known as the 'Process of Rebirth' was a forced assimilation campaign conducted in Bulgaria primarily targeting the Muslim and Turkish populations within the nation. Seen mainly as a nationalist undertaking, the campaign sought to 're-Christianize' elements of the country that - by more hardline nationalists within Bulgaria - had been themselves forcibly converted to Islam during the occupation by the Ottoman Empire. The actions that followed during the campaign would be met with wide-spread backlash from both the Muslim communities in Bulgaria as well as the reformist wing of the BCP - serving to only deepen the divide in the party.;;x;;;;;;;;;;;;;;;;
EVTDESC8022939;With a new generation of those with technical expertise well on the way and already emerging into the workforce, and 'Cyberisation' proving a success, many within the party feel the time has come to begin the process of economic automation. While likely to be slow at first, hopes that it will prove to be the economic model of socialism moving forward and lead to an overall more prosperous Bulgaria outweigh potential fears over the new technology.;;x;;;;;;;;;;;;;;;;
EVTDESC8022940;Change has swept across the USSR, and the Eastern Bloc at large. Now at the helm of politics, the prominent reformist politician Gorbachev has started the campaigns of 'Perestroika' and 'Glasnost' aiming to bring what the reformists have long claimed are needed reforms to its structures and institutions. \n\n While many, including Zhivkov himself, have their reservations about the reforms - they have none-the-less begun plans to carefully replicate them within the country. However, not everyone in the BCP is quite as cautious. Reformists, long stifled under the moderate regime, have pushed for a fully endorsement and imitation of the reforms - hoping to guide Bulgaria towards a more western-oriented style of communism.;;x;;;;;;;;;;;;;;;;
EVTDESC8022941;Decree Number 56 was an order made by the Zhivkov administration primarily focused on market reforms in the nation. While the initial limited replication of reforms in the USSR had brought some minor change - the growing pressure to continue with reforms in the wake of the Soviet withdraw, as well as the backing of the BCP's more liberal minded elements, meant that further reforms were all but ensured.;;x;;;;;;;;;;;;;;;;
EVTDESC8022942;With the situation in Bulgaria rapidly deteriorating, and the 'Revival Process' leading to increasing unrest in minority and Muslim communities - a drastic plan has been laid out by the regime. Called the 'Big Excursion', the plan calls for the opening of the border with Turkey in order to facilitate emigration of Turks from Bulgaria to the nation. \n\n However, reformists are furious over the plan - decrying it as genocide, while many more within the party worry that a mass exodus of people from Bulgaria and into Turkey would not only draw the ire of the Turkish regime but also rob Bulgaria of much-needed workforce. In either way, one thing is clear - the 'Revival Process' has drawn has led to an increasing animosity between the Muslim population and the ruling regime - with the most vocal dissent now emerging from the southern and eastern portions of the nation where they reside.;;x;;;;;;;;;;;;;;;;
EVTDESC8022943;Despite Zhivkov's removal and commitments to elections and the introduction of more western style freedoms in the nation - unrest within Bulgaria has only grown. Protests and strikes spread across the nation as the reformists scramble to enact further reforms, making use of their newfound position of authority while it lasts.;;x;;;;;;;;;;;;;;;;
EVTDESC8022944;Mladenov, along with other top leaders, have put forward the decision today to end the BCP's right to rule and govern over Bulgaria. Along side the announcement comes the end of the People's Republic, and a return to a 'Republic of Bulgaria' once again - with communist symbols and imagery already disappearing from flags, buildings, and documents. Additionally Mladenov and the more liberal-minded in the party hope to dissolve the BCP altogether, refounding it as the long disbanded 'Bulgarian Socialist Party' - with a now social democratic platform to replace the old Marxist-Leninist ideology.;;x;;;;;;;;;;;;;;;;
EVTDESC8022945;With the end of the People's Republic of Bulgaria, a Constitutional Assembly has been called to decide the future of the nation. While numerous political parties have emerged to run in said elections, two dominant forces have risen above the rest as they lay out their vision for a western oriented Bulgarian state. The BSP, the reformed Communist Party, wishes to move away from the socialist past gradually while the Union of Democratic forces desires a rapid transition towards capitalism and a western style democracy. However, its likely that regardless of the winner, compromise and pressure from the public and the international community will play a substantial role in the shape of the new state.;;x;;;;;;;;;;;;;;;;
EVTDESC8022946;Bulgaria's fourth constitution is set to soon be drafted and come into effect. Despite the composition of the national assembly, the draft proposed remained a compromise between the various forces that had won some number of seats in the election. The constitution is set to call for the creation of a parliamentary system with a basic separation of powers based on those in many western states. Additionally, this new constitution will enshrine multiple values wished for by opposition forces - namely regarding the recognition of the country's language and religion, its sovereignty, and several aspects of what is regarded as its culture.;;x;;;;;;;;;;;;;;;;
EVTDESC8022947;As per the new constitution recently put into force, elections are set to be held in Bulgaria this year. Already two parties have emerged to dominate the new political landscape of the nation - the Bulgarian Socialist Party, reformed from the Bulgarian Communist Party, and the 'Union of Democratic Forces that has formed as a coalition of opposition and conservative forces in the nation.;;x;;;;;;;;;;;;;;;;
EVTDESC8022948;Elections are set to be held in Bulgaria this year. Like most elections in the nation's recent history, they are primarily set to be dominated by a battle between social democratic and conservative forces. These elections in particular see the BSP dominated Democratic Left Coalition facing up against the conservative United Democratic Forces.;;x;;;;;;;;;;;;;;;;
EVTDESC8022949;Elections are set to be held in Bulgaria this year. Like most elections in the nation's recent history, they are primarily set to be dominated by a battle between social democratic and conservative forces. These elections in particular see the BSP dominated Democratic Left Coalition facing up against the conservative United Democratic Forces.;;x;;;;;;;;;;;;;;;;
EVTDESC8022950;'Ostalgia', or 'Ostalgie' - made up from the German words 'Ost' and 'Nostalgie' - describes a phenomena in the post-communist states that encompasses a wide rage of favorable outlooks on the previous communist regimes in those nations. While taking different forms in different places, having different motivations, and being both manipulated by and viewed in different lights by various political groups and portions of the population - its effect on the mindset and culture of the nations and peoples that experience it is hard to ignore. Across much of the former Soviet Union and Eastern Bloc the so-called 'Ostalgia' would go on to inspire voting patterns, art, culture, and even the rise of new organizations and ideologies. \n\n In Bulgaria, feelings of ostalgia would persist well into the modern day as the nation's economy deteriorated in the wake of the end of communism in the nation. Many of the people that had grown up earning a technical education or other specialized background now found themselves without a livelihood, and political instability - as well as integration into organizations like the EU and NATO - would only further cement these feelings as time passed among large portions of the population.;;x;;;;;;;;;;;;;;;;
EVTDESC8022951;Elections are set to be held in Bulgaria this year. Like most elections in the nation's recent history, they are primarily set to be dominated by a battle between social democratic and conservative forces. These elections in particular see the BSP dominated Democratic Left Coalition facing up against the conservative United Democratic Forces that opposed it alongside the newly formed populist-liberal 'National Movement for Stability and Progress'.;;x;;;;;;;;;;;;;;;;
EVTDESC8022952;Elections are set to be held in Bulgaria this year. Like most elections in the nation's recent history, they are primarily set to be dominated by a battle between social democratic and conservative forces. These elections in particular see the BSP dominated Democratic Left Coalition facing up against the conservative United Democratic Forces that opposed it alongside the 'National Movement for Stability and Progress'.;;x;;;;;;;;;;;;;;;;
EVTDESC8022953;While the presence of coal within Stara Zagora had been known for much of the 1800s, it wouldn't be until the 1950s that the nation would finally make use of its natural wealth. With aid from the government, it would go on to produce much of the nation's coal - supplying the fuel of new power plants built across the nation.;;x;;;;;;;;;;;;;;;;
EVTDESC8022954;The discovery of natural gas in Pleven means the potential for Bulgaria to join the numerous nations with their own reserves. While it will likely take a sizable initial investment, its likely to pay off quickly and enable economic growth in the nation.;;x;;;;;;;;;;;;;;;;
EVTDESC8022955;Elections are set to be held in Bulgaria this year. Like most elections in the nation's recent history, they are primarily set to be dominated by a battle between social democratic and conservative forces. These elections in particular see the BSP dominated Democratic Left Coalition facing up against the conservative GERB and its minor allied parties. \n\n The &Year& elections, saw the 'National Movement for Stability and Progress'/National Movement Simeon II, that had emerged as a liberal-populist force in recent elections - fall to the wayside as it was surpassed by the new conservative GERB party, ultimately ousting it from politics entirely as its support and popularity began to dwindle.;;x;;;;;;;;;;;;;;;;
EVTDESC8022956;Elections are set to be held in Bulgaria this year. Like most elections in the nation's recent history, they are primarily set to be dominated by a battle between social democratic and conservative forces. These elections in particular see the BSP dominated Democratic Left Coalition facing up against the conservative GERB and its minor allied parties. \n\n The &Year& elections, having partially been influenced by protests, have been so far riddled with minor scandal. Voter apathy, accusations of corruption, and general dissatisfaction with the political climate in the country that only worsened as the revelation that illegal campaign ballots were distributed.;;x;;;;;;;;;;;;;;;;
EVTDESC8022957;Elections are set to be held in Bulgaria this year. Like most elections in the nation's recent history, they are primarily set to be dominated by a battle between social democratic and conservative forces. These elections in particular see the BSP dominated Democratic Left Coalition facing up against the conservative GERB and its minor allied parties.;;x;;;;;;;;;;;;;;;;
EVTDESC8022958;Elections are set to be held in Bulgaria this year. Like most elections in the nation's recent history, they are primarily set to be dominated by a battle between social democratic and conservative forces. These elections in particular see the BSP dominated Democratic Left Coalition facing up against the conservative GERB and its minor allied parties.;;x;;;;;;;;;;;;;;;;
EVTDESC81229100;Chervenkov, the unquestioned leader of Bulgaria for decades now, has today passed away. In his wake, the efforts that he put into place to build support for his - still small - Stalinist faction have begun to bear fruit. While the nation mourns and preparations for a funeral commence, talks within the party have begun on who should replace Chervenkov as leader of Bulgaria, and if the ideology of Stalinism should continue to lead the country into the future. \n\n The two most prominent choices currently are that of Todorov-Gorunya - a self-professed Stalinist heavily inspired by Chinese Maoism - and Dragoycheva whose support for the Soviet line and more hardline policies has earned her the parties' approval as a potential force to carry on the late leader's legacy.;;x;;;;;;;;;;;;;;;;
EVTDESC81229101;With the 'Home Communist' faction now finally achieving for itself some manner of power in the nation there have been talks to reassess the BCP's party line and overall platform. Up until now, Bulgaria's policies have closely mirrored that of those in the Soviet Union and other WTO nations with only minor deviation as the need arose or politics within the government shifted in favor of change - however, the 'Home Communists' wish a more independent and distinctly 'Bulgarian' approach towards building communism in the nation. Many of them hope to push for a replication of the 'Market Socialism' followed in Yugoslavia under Tito, as well as greater cooperation and trade to help further stimulate the economy.;;x;;;;;;;;;;;;;;;;
EVTDESC81229102;Anton Yugov has announced today his intentions to step away from political life - effectively retiring from his posts, a move driven on by the internal conflicts within the party and his own declining health. In his wake moves have already been made to seek a successor - with the most prominent voices coming from the more hardline factions, seeking a restoration of ties with the USSR and more orthodox views of communism being enacted in the nation. However, the reformists have also made moves to propel themselves into power, with Mladenov praising many of Yugov's policies - calling for a continuation of reforms within Bulgaria and for the nation to forge its own path towards communism.;;x;;;;;;;;;;;;;;;;
EVTDESC81229103;Seeking even more radical change in the country and its structures than merely reforms to its economic system, Kostov today has put forward the draft to a sweeping constitutional change that would see Bulgaria reshaped in what Kostov himself calls a more 'Bulgarian' image. The new constitution is set to provide a departure from the previous Soviet inspired constitution, primarily focusing on removing the more overt imitation of Soviet structures and the reestablishing of several previously abolished administrative divisions - as well as the creation of entirely new systems to replace the old. The draft also includes mentions of Bulgaria's position in the Balkans, emphasizing cooperation and friendship with Yugoslavia - something that had been discouraged by the USSR in the wake of the split between Tito and Stalin.;;x;;;;;;;;;;;;;;;;
EVTDESC81229104;Bulgaria has long been in the Soviet shadow, with its internal politics and policies at times being influenced by the de facto leader of the WTO. While many within the party are content with that state of affairs, seeing the Soviet Union's presence in Bulgaria as a stabilizing force, many of the more radical and nationalist leaning 'Home Communists' see it as something worth rectifying. Kostov and his allies have made the proposal to officially begin the move towards independence. \n\n While such a move isn't unique or out of the question for the - technically equal - members of the WTO, the USSR even still might perceive Bulgaria's moves as a threat to the communist bloc, or its own influence within Eastern Europe. However, given Bulgaria intends to remain part of the WTO it is unlikely to result in an invasion on its own, though the consequences of withdraw could embolden the opposition and prompt concerns in Moscow in Kostov's ability to lead the nation.;;x;;;;;;;;;;;;;;;;
EVTDESC81229105;Bulgaria has formally petitioned us to remove troops from within their country and lesson influence over their domestic politics - moves that would remove much of the control the Soviet Union is currently able to exert on the nation. The Warsaw Treaty's principles mean such a move is well within Bulgaria's right, however even still some within the party's more hardline factions have expressed concerns over the possibility of leaving the nation. \n\n Instead these groups have raised fears that unrest could grow in the nation in the absence of Soviet troops, or of more liberal-minded elements within the party taking advantage of a lack of direct Soviet support for their own aims - claims that have been rebuffed by moderates and reformists who instead focus on stability within the Warsaw Pact as a whole over maintaining a tight grip on Europe.;;x;;;;;;;;;;;;;;;;
EVTDESC81229106;Bulgaria's attempt at independence has been put to an end today as Soviet troops instated Zhivkov and pro-Soviet moderates in the place of the now ousted 'Home Communists', with the new government already taking steps to secure its own stability.;;x;;;;;;;;;;;;;;;;
EVTDESC81229107;;;x;;;;;;;;;;;;;;;;
EVTDESC81229108;With Kostov's death, the end has come to a long period of 'Home Communist' dominance in Bulgarian politics. While its likely that the faction will remain in a position of authority within the BCP for decades to come, the decision remains inconclusive within the party as to which faction will come out on top of Bulgarian politics. Many would be content with moderates that will continue on the party line with little change, while others support either the reformists or hardliners - each with their own view of Bulgarian socialism.;;x;;;;;;;;;;;;;;;;
EVTDESC81229109;Dragoycheva has always been a vocal supporter of Bulgarian integration into the USSR as a member republic, however until now her dream of leading the nation towards becoming the next Soviet Socialist Republic has been outweighed by a desire within the party to keep the nation firmly independent. With her and her allies at the helm this idea has now been propelled into the mainstream - with serious conversations now taking place within the party amid mounting tensions. Ultimately, however, any decision is contingent fully on the Soviet response - which has so far been one of caution about expanding its borders via Bulgarian integration.;;x;;;;;;;;;;;;;;;;
EVTDESC81229110;Bulgaria's leadership has formally petitioned to begin the process of becoming a Soviet Socialist Republic - a move that has been met with caution and surprise within the party. While many within the party would wholly accept the proposal - something that draws the USSR closer to the ideals of both Pan-Slavism and Eurasianism - many more have expressed concern that such a move could be viewed more negatively in the international community and remain skeptical of the support behind the idea within Bulgaria itself. However, ultimately the choice is ours as to whether to accept the proposal - with either possibility resulting in closer ties to our ally.;;x;;;;;;;;;;;;;;;;
EVTDESC81229111;The Soviet leadership have declined the prospect of integration, for now - having emphasized the unity between the Bulgarian and Soviet people in their rejection. Hopefully, they claim, one day the two peoples will be ready to become one. Until then, Bulgaria remains as an independent nation.;;x;;;;;;;;;;;;;;;;
EVTDESC81229112;Gorbachev's rise within the Soviet Union was met with uncertainty by the Dragoycheva administration despite its zealously pro-soviet attitude, a feeling only exacerbated by not only the materialization of these reforms within the USSR but by an increasing pressure on the member states of the WTO to enact reforms of their own mirroring that of the agenda of the Soviet reformists. \n\n Even with hardliners at the helm, Bulgaria has been unable to escape the bulk of that pressure. Dragoycheva has found herself personally approached by Soviet officials - with support from the BCP's own reformists - to make market reforms in the nation, many of which would be unlikely to draw the backing of more hardline elements within the party. Even still, failing to pass even a limited version of these reforms could prove problematic - with the Soviets possibly turning their support away from the government and towards the reformist wing of the party.;;x;;;;;;;;;;;;;;;;
EVTDESC81229113;The ripples having been set out by Gorbachev's reforms in the USSR have finally reached Bulgaria. Demonstrations, strikes, and protests have been set ablaze across the nation calling for reforms and change. While most claim to only wish for changes within the framework of socialism, many other groups have arisen to join the movements that demand even more radical change - with their numbers growing with each passing day. Many within the party have proposed swift action while the movements remain relatively isolated, hoping to prevent violence against the regime as well as to ensure to continuation of a more orthodox line in the nation.;;x;;;;;;;;;;;;;;;;
EVTDESC81229114;With Dragoycheva's passing, the nation is left to mourn its long-time leader while the varied factions of the party move to push for their own candidates to fill the now vacant office. While the most likely candidate is the more hardline Todorov-Gorunya, Lilov - a moderate - and Mladenov - a reformer - have been vocal in courting members of the party and public. In any case, its likely that whoever comes to lead Bulgaria will set the agenda and line of the party moving forward - bringing the nation into the future.;;x;;;;;;;;;;;;;;;;
EVTDESC81229115;Inspired by Maoist thought, Todorov-Gorunya has made moves to start a sweeping campaign across the nation modeled off of the theory and experiences of the Chinese leader. Dubbing it as a 'Cultural Revolution' after the campaign that inspired it, he hopes to achieve the same effect in Bulgaria of moving the country closer to a revolutionary mindset - as well as purging remaining elements of reaction. While some more moderate voices in the party have expressed concern over the move, the unease has been somewhat sated by the smaller scale of the project and changes based on China's own experiences.;;x;;;;;;;;;;;;;;;;
EVTDESC81229116;Todorov-Gorunya has announced his retirement from Bulgarian politics today, his advancing age seeing him increasingly drawing from public life. While its unlikely the stalwart Stalinists grip on power will decline until his passing - the party has already begun to discuss who should serve as a replacing. \n\n The main divide the party, now heavily populated by the outgoing leader's allies, is between those supporting a more moderate candidate and those supporting the continuation of hardline Stalinism in the nation.;;x;;;;;;;;;;;;;;;;
EVTDESC81229117;The decision to appoint the scientist Elena Lagadinova to the high position she now enjoys, while controversial at the time among many within the party, has drawn the interest of an emerging faction within the ranks of the BCP. Lagadinova's presence in the government, they claim, has been an overall positive force - positive enough to replicate. Their efforts have already seen many fellow technical experts elevated to high positions in the party, however they are seemingly not content with their influence in the government. Instead, they hope to take advantage of the technocratic bend that Bulgarian society, and government, has taken to replace the currently General Secretary Zhivkov with their own Lagadinova - hoping to usher in a period of technocracy within the government.;;x;;;;;;;;;;;;;;;;
EVTDESC81229118;Uranium has been located within the Plovdiv province, a discovery that will enable Bulgaria to explore a host of options in regards to nuclear power and beyond. However, an initial investment from the government is needed in order to fund the initial work in getting to and extracting these resources safely.;;x;;;;;;;;;;;;;;;;
EVTDESC81229119;Lagadinova, citing declining age and a desire to step back from politics, has announced her intent to retire from her leadership position within Bulgaria. Instead, she has left the party to decide who will fill in the now vacant position. While years of technocratic dominance have ensured that there is a good chance that such policies continue on, reformists and hardliners have begun their own campaign to lobby support within the party - hoping to revive their power and push for less pragmatic technocracy.;;x;;;;;;;;;;;;;;;;
EVTDESC81229120;The process of automation in Bulgaria carries on, with the small-scale experiments having proven to be massive successes. Preparations have already been made to begin carrying out similar changes and reforms all across the country - with a new generation of experts, programmers, and more ready to staff the newly created jobs while structural changes within the apparatuses of the Bulgarian government commence in earnest.;;x;;;;;;;;;;;;;;;;
EVTDESC81229121;With the advent of new technology, the possibility has arisen to take Bulgarian automation to an even higher stage. While the current system on its own is efficient, many have proposed creating a national network - allowing for even more instant communication between various factories and farms not only with planners but one another and the various automated systems that have enabled us to more accurately and efficiently steer the economy. All that would be needed is an initial investment into creating the infrastructure, as well updating existing systems.;;x;;;;;;;;;;;;;;;;
EVTDESC81229122;Mladenov and his fellow reformists have made no secret of their admiration for their ideological allies within the CPSU, especially the more vocal figures within the faction. The rise of these forces within the USSR has only emboldened this idolization further - with a heavy focus on the programs and policies now being enacted by Soviet leader Gorbachev. The sweeping and drastic changes, referred to as 'Glasnost' and 'Perestroika', have earned praise from Mladenov, who hopes to enact similar such changes within Bulgaria itself. While its likely such a move is, similar to in the USSR, upset more moderate or hardline elements within the party - its also likely to bring further backing from the Soviets, who will surely support their fellow reformists within the WTO.;;x;;;;;;;;;;;;;;;;
EVTDESC81229123;Changes are sweeping across the Warsaw Pact in the wake of the changes taking place in the Soviet Union, as well as a dwindling line of support to its allied states. While Bulgaria's situation itself is mostly stable, there are still growing calls to move towards a more western model for the nation - a move that Reformists have been receiving warmly so far. Mladenov himself has already drafted a new Bulgarian constitution - calling on the restoration of elements of western democracy in the nation and a move away from the communist system that has dominated the country for decades.;;x;;;;;;;;;;;;;;;;
EVTDESC81229124;With the radical changes that have come to Bulgaria in the past few years, calls for further reforms to the structure and position of the party itself have begun to emerge from more liberal elements in society. Many are calling on the BCP to fully abandon Marxism-Leninism as a party line, something that is now seen as no longer applicable to the conditions within Bulgaria - instead urging the party to refound itself as a social democratic party, and importantly to give up its dominant position in politics.;;x;;;;;;;;;;;;;;;;
EVTDESC81229125;With his health in decline, Mladenov has announced his retirement from politics today - leaving his post vacant for the time being. As the party and National Assembly each take steps to fill and reshuffle positions in his new-found absence a question has been posed to the party on its future. While the most obvious choice would be to continue the reformist line set by Mladenov and his allies, there still remains within the BCP a hardline tendency - with many eager to see many of the more unpopular market reforms reversed entirely. Either choice is likely to determine Bulgaria's course for several years to come.;;x;;;;;;;;;;;;;;;;
EVTDESC81229126;With hardliners in the party - Stalinists, Maoists, and Orthodox Marxist-Leninists - allowed to continue to grow and gain influence within not only the party, but the government and society as well, it was only a matter of time before they made moves to further their agenda. Two prominent members have already risen up as potential replacements for Zhivkov - who now faces an ouster from his former posts. Dragoycheva, a hardliner whose pro-Soviet stance makes her an excellent pick for closer relations with the USSR and continued stability in the nation, and Todorov-Gorunya, whose blend of Stalinism and Maoist thought could bring more radical change to the nation.;;x;;;;;;;;;;;;;;;;
EVTDESC81229127;With the party's reformist wing steadily gaining influence and support within both the government, party, and greater Bulgarian society - it was only a matter of time before it made moves to undermine the authority of its rival factions. Mladenov, the leader of the reformists, has formally announced his intentions to challenge Zhivkov's position - now having enough backing to follow through. Even still, its likely hardliners and moderates alike will unite together in the wake of what they are already calling a 'party coup' - eagerly waiting for a chance to steer the nation away from whatever direction the reformists might guide it towards.;;x;;;;;;;;;;;;;;;;
EVTDESC81229128;With Zhivkov's advancing age, the Bulgarian leader today has announced he is stepping down from his position of power within the government and party. In his wake the BCP has already begun the process of electing his successor, with the choice tied between Lilov and Paunov - both moderate candidates who show promise in ensuring continued stability within the socialist state.;;x;;;;;;;;;;;;;;;;
EVTDESC81229129;The rumblings of unrest have started to rise to the surface within Romania, with various factions of the party beginning to take issue more vocally with the mismanagement of the Ceausescu regime. Recently several vocal dissidents within the party issued a letter - called the 'Letter of the Six' - calling on a resignation of the Romanian leader. Chief among these voices is, Apostol, a self-described 'Reformist-Stalinist' who seeks to guide the nation back towards a more orthodox path. \n\n Given that our position is relatively stable, we are presented with the opportunity to potentially help nudge the course of events in our allied state. A few within the party have put forward an idea to help oust Ceausescu, putting Apostol and other dissidents in his place within the party - a move that, while drastic, would surely set the nation on a more ideologically sound course. However, others within the party have pointed out that Romania's reformists could also prove to be a viable choice - hoping to court support for their own allies abroad in any potential intervention.;;x;;;;;;;;;;;;;;;;
EVTDESC81229130;The Soviet withdraw from Afghanistan means a potential defeat for the Communist regime in the country - having already been forced to make numerous concessions in attempts to reach an end to the bloody conflict against the Mujahideen. However, some within the party have proposed that - given our own country's situation - we could spare resources to aid the regime in hopes that it might prove enough to ensure victory for the regime. Such a move, however, would likely draw the ire of the international community.;;x;;;;;;;;;;;;;;;;
EVTDESC81229131;Zhivkov's actions in starting a mass campaign of assimilation within the nation has slowly drawn an increasing disdain for his rule - not only from the Muslim and Turkish communities within Bulgaria - but from reformists who have already been vocal in their dissatisfaction with the Bulgarian leader's efforts to embrace their proposed agenda. Without intervention, its likely that the situation will boil over into an eventual confrontation between this increasingly powerful faction and Zhivkov's own administration. However, we are currently in a position to tip the scales - decisive support for Zhivkov could be enough to ensure the leader remains in his office, though our own reformists think it would be wise to help push for Zhivkov's resignation instead.;;x;;;;;;;;;;;;;;;;
EVTDESC81229132;Built in 1974 and inaugurated on 23 August 1981, the Monument House of the Bulgarian Communist Party, commonly known as Buzludzha Monument, celebrates her 50th Birthday. The triumphing futuristic looking buildings has since her foundation been a Hallmark of Socialist Development and during the last decades held different cultural events for the whole citizenry. The Chairman during the celebrations held a speech describing the importance of this symbol in the history of the nation.;;x;;;;;;;;;;;;;;;;
EVTDESC81229133;150 Years ago on the Bozludzha Peak Dmitri Blagoev and other fellow-minded individuals founded the Bulgarian Social Democratic Party, the forerunner of our Bulgarian Communist Party. This date signs a day of great importance for all citizens of our country. The Party celebrates 150 Years of Struggle and advancement of the proletarian cause, as tell the remarks of the Chairman on this lucky day. The whole of Bulgaria is in feast and various marches and gatherings have been organized to celebrate the festivity.;;x;;;;;;;;;;;;;;;;
EVTDESC8211025;Originally met with ridicule due to its perceived absurdity by fellow engineers, the proposal of Soviet aerospace engineer Mikhail Tikhonravov to use multi-staged rockets to increase flight range has finally gained widespread recognition. Leading a team of researchers, he has been able to not only conduct important tests to verify his idea, but already begun laying out the designs for various probes to be used for space exploration.;;x;;;;;;;;;;;;;;;;
EVTDESC8211026;Leonid Kupriyanovich, a prominent Soviet engineer already well-known for his work on creating more portable versions of various communication devices throughout the 50s, has recently come to the government with a rather unique innovation that is sure to bring radical chance to the field - being among the first of its kind in the world. He claims to have created a mobile version of the phone, showing off prototypes for a device that is small enough to fit in the palm of the hand. Already plans have been made for the mass production of this device and its further improvement and specialization, not only for various fields such as the medical and military professions, but for the general public as well - including the creation of a network for these devices around Moscow and other larger cities.;;x;;;;;;;;;;;;;;;;
bozhludza_title;The Bozludzha Monument;;x;;;;;;;;;;;;;;;;
bozhludza_desc;The Bozludzha Monument, officially known as the Monument House of the Bulgarian Communist Party, is, as the name tells, a monument house to the History of Bulgaria and her Communist Party. The building is going to be built on the historical site of the foundation of the Communist Party in 1891, and nonetheless in the proximity was fought the last battle between Ottoman forces and the Bulgarian Revolutionaries in 1868 and in 1944 a German Army detachment was defeated there by partisans. The building is gonna be 70 meters tall and host inside its perimeters a museum to Bulgarian history and various mosaics to celebrate Communism and its achievements.;;x;;;;;;;;;;;;;;;;
xue_muqiao;Xue Muqiao;;x;;;;;;;;;;;;;;;;
xue_muqiao_desc;A Chinese economist, Xue Muqiao would focus his studies and works on the development of socialism and theories of productive forces. In particular, he would coin the term 'underdeveloped socialism' in his analysis of the mainland Chinese economy and set the framework for the later policies and positions of conservative reformists in the CPC.;;x;;;;;;;;;;;;;;;;
structural_realism;Structural Realism;;x;;;;;;;;;;;;;;;;
structural_realism_desc;Structural Realism, also known as Neorealism, in international relations refers to a mentality and policy outlook that views the international system as inherently uncooperative and power-based. It posits the need for displays of strength and power by nations in order to exert sovereignty over themselves and influence over other states. ;;x;;;;;;;;;;;;;;;;
dependency_theory;Dependency Theory;;x;;;;;;;;;;;;;;;;
dependency_theory_desc;Dependency Theory is an international relations perspective heavily influenced by Marxism. It posits that the world is divided into 'core' and 'periphery' states, with the former exploiting the latter to enrich itself and creating structures that perpetuate this exploitation. It arose primarily as a way to critique neoimperialism as well as to explain the lack of development in Latin American and Africa.;;x;;;;;;;;;;;;;;;;
e_government;E-Government;;x;;;;;;;;;;;;;;;;
e_government_desc;Primarily seen as a way to improve participation within government, the concept of E-government is one rooted in growing technological advances and innovations, primarily the advent of the internet. Such systems allow for bodies of authority to provide services, functions, and more through non-traditional mediums and reach a much wider selection of people than would otherwise be possible for much less effort.;;x;;;;;;;;;;;;;;;;
cyberocracy;Cyberocracy;;x;;;;;;;;;;;;;;;;
cyberocracy_desc;Cyberocracy refers to a speculative form of government in which society and governance is structured based on the efficient use of information facilitated by technological advances that allow a rapid - hypothetically near instantaneous - dissemination and processing of information.;;x;;;;;;;;;;;;;;;;
continentalism;Continentalism;;x;;;;;;;;;;;;;;;;
continentalism_desc;Continentalism refers to a foreign policy outlook that favors regional cooperation, usually along continental lines - taking various forms such as integration, unification, or merely alliances and economic unions.;;x;;;;;;;;;;;;;;;;
indigenismo;Indigenismo;;x;;;;;;;;;;;;;;;;
indigenismo_desc;Emerging primarily in the Latin American countries, 'Indigenismo' refers to an ideology that emphasizes the relationship between Indigenous communities and centers of authority. Primarily it focuses on expanding political, civil, and cultural rights or even outright independence or autonomy.;;x;;;;;;;;;;;;;;;;
vertical_farming;Vertical Farming;;x;;;;;;;;;;;;;;;;
vertical_farming_desc;Vertical Farming refers to a wide range of practices with the goal of reducing the space taken up by agriculture while increasing the yield. Traditionally this is accomplished by stacking crops, using hydroponics, automation, aeroponics, and many more practices. This method, its proponents claim, also allows for a more ecofriendly or even carbon-negative impact on the environment.;;x;;;;;;;;;;;;;;;;
stem_cell_treatment;Stem Cell Treatment;;x;;;;;;;;;;;;;;;;
stem_cell_treatment_desc;Stem Cell Treatment refers to the use of 'Stem cells' - unspecialized cells able to reform themselves to fit any role in the body - in treating various diseases and conditions. The versatility they hold enables regenerative treatments of nerve cells and other organs and areas of the body that otherwise would be unable to heal or regrow on their own.;;x;;;;;;;;;;;;;;;;
full_body_replacement;Full Body Replacement;;x;;;;;;;;;;;;;;;;
full_body_replacement_desc;The transhumanist dream has become a reality as the human body has become almost completely obsolete, with a replacement for nearly every organ and limb available - as well as completely new bodies able to be custom-designed and utilized on a whim.;;x;;;;;;;;;;;;;;;;
ct_scanner;CT Scanner;;x;;;;;;;;;;;;;;;;
ct_scanner_desc;Also known as a 'CAT scan' - the computed tomography scan allows for noninvasive imaging of the body for the purposes of diagnoses and treatment. Utilizing x-ray technology, it operates by rotating a tube and a row of detectors around the patient.;;x;;;;;;;;;;;;;;;;
magnetic_resonance_imaging;MRI;;x;;;;;;;;;;;;;;;;
magnetic_resonance_imaging_desc;The MRI, or Magnetic Resonance Imaging, utilizes magnetic fields to map out the processes and functionality of the body - enabling better diagnoses and treatment.;;x;;;;;;;;;;;;;;;;
