CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
sterling_area;Member of the Sterling Area;;;;;;;;x;;;;;;;;;;;;;
ga_adangbe;GaAdangbe;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400018;The sterling area (or sterling bloc, legally scheduled territories) was a group of countries that either pegged their currencies to the pound sterling, or actually used the pound as their own currency. The area began to appear informally during the early 1930s, after the pound had left the gold standard in 1931, with the result that a number of currencies of countries that historically had performed a large amount of their trade in sterling were pegged to sterling instead of to gold. A large number of these countries were members of the British Empire and Commonwealth; however, a significant minority were not. Early in the Second World War, emergency legislation united the sterling bloc countries and territories (except Hong Kong) of the British Empire in a single exchange control area to protect the external value of the pound, among other aims. Canada and Newfoundland were already linked to the US dollar and did not join the sterling block. The Bank of England in London guided co-ordination of monetary policy in the currency area. Member countries with their own currency held a large portion of their foreign currency reserves as sterling balances in London. After the Second World War, the Bretton Woods system of fixed exchange rates to the US dollar (convertible to gold) gave the Sterling Area a second lease of life as Commonwealth kinship and trading loyalties were maintained after Britain's withdrawal from Empire by keeping a sterling peg and staying in the Sterling Area, rather than maintaining a direct dollar peg. Despite this, sterling did not regain anything like its place in international commerce that it had had before the war, and a devastated and financially exhausted Britain could not defend the international value of the pound to maintain confidence in the system, resulting in a devaluation of sterling against the dollar in 1967 that was not reflected in other Sterling Area currencies. In the end the US dollar's inability to hold to the Bretton Woods gold standard precipitated the end of the era of fixed exchange rates: with all major currencies including the pound floating against the US dollar, the Sterling Area had lost its final raison d'etre. In June 1972, the British government (in consultation with the Irish, Manx, Jersey and Guernsey governments)[citation needed] unilaterally applied exchange controls to the other Sterling Area countries, with the exception of Ireland, the Isle of Man, and the Crown dependencies in the Channel Islands. This arguably marked the end of the Sterling Area. During the rest of the 1970s and early 1980s the remaining sterling balances were wound down to a level that represented the significance of Britain in contemporary world trade.;;;;;;;;x;;;;;;;;;;;;;
adb_member;Member of the Asian Development Bank;;;;;;;;x;;;;;;;;;;;;;
adb_chairmanship;Holder of the Asian Development Bank Chairmanship;;;;;;;;x;;;;;;;;;;;;;
formtheadb_title;Establish the Asian Development Bank;;;;;;;;x;;;;;;;;;;;;;
formtheadb_desc;The Asian Development Bank (ADB) is a regional development bank established on 19 December 1966 which is headquartered in Ortigas Center located in Mandaluyong, Metro Manila, Philippines, and maintains 31 field offices around the world, to promote social and economic development in Asia. The bank admits the members of the United Nations Economic and Social Commission for Asia and the Pacific (UNESCAP, formerly the Economic Commission for Asia and the Far East or ECAFE) and non-regional developed countries. From 31 members at its establishment, ADB now has 67 members, of which 48 are from within Asia and the Pacific and 19 outside. The ADB was modeled closely on the World Bank, and has a similar weighted voting system where votes are distributed in proportion with members' capital subscriptions. ADB releases an annual report that summarizes its operations, budget and other materials for review by the public. At the end of 2014, Japan holds the largest proportion of shares at 15.7%. The United States holds 15.6%, China holds 6.5%, India holds 6.4%, and Australia holds 5.8%.;;;;;;;;x;;;;;;;;;;;;;
jointheadb_title;Join the Asian Development Bank;;;;;;;;x;;;;;;;;;;;;;
jointheadb_desc;The Asian Development Bank (ADB) is a regional development bank established on 19 December 1966 which is headquartered in Ortigas Center located in Mandaluyong, Metro Manila, Philippines, and maintains 31 field offices around the world, to promote social and economic development in Asia. The bank admits the members of the United Nations Economic and Social Commission for Asia and the Pacific (UNESCAP, formerly the Economic Commission for Asia and the Far East or ECAFE) and non-regional developed countries. From 31 members at its establishment, ADB now has 67 members, of which 48 are from within Asia and the Pacific and 19 outside. The ADB was modeled closely on the World Bank, and has a similar weighted voting system where votes are distributed in proportion with members' capital subscriptions. ADB releases an annual report that summarizes its operations, budget and other materials for review by the public. At the end of 2014, Japan holds the largest proportion of shares at 15.7%. The United States holds 15.6%, China holds 6.5%, India holds 6.4%, and Australia holds 5.8%.;;;;;;;;x;;;;;;;;;;;;;
leavetheadb_title;Leave the Asian Development Bank;;;;;;;;x;;;;;;;;;;;;;
leavetheadb_desc;The Asian Development Bank (ADB) is a regional development bank established on 19 December 1966 which is headquartered in Ortigas Center located in Mandaluyong, Metro Manila, Philippines, and maintains 31 field offices around the world, to promote social and economic development in Asia. The bank admits the members of the United Nations Economic and Social Commission for Asia and the Pacific (UNESCAP, formerly the Economic Commission for Asia and the Far East or ECAFE) and non-regional developed countries. From 31 members at its establishment, ADB now has 67 members, of which 48 are from within Asia and the Pacific and 19 outside. The ADB was modeled closely on the World Bank, and has a similar weighted voting system where votes are distributed in proportion with members' capital subscriptions. ADB releases an annual report that summarizes its operations, budget and other materials for review by the public. At the end of 2014, Japan holds the largest proportion of shares at 15.7%. The United States holds 15.6%, China holds 6.5%, India holds 6.4%, and Australia holds 5.8%.;;;;;;;;x;;;;;;;;;;;;;
adbhigh;High Asian Development Bank Aid;;;;;;;;x;;;;;;;;;;;;;
adbmedium;Medium Asian Development Bank Aid;;;;;;;;x;;;;;;;;;;;;;
adblow;Low Asian Development Bank Aid;;;;;;;;x;;;;;;;;;;;;;
changeadb_title;Change Asian Development Bank Aid Levels;;;;;;;;;;;;x
changeadb_desc;Since we are the chairman of the Asian Development Bank, perhaps we should use that power to change the Asian Development Bank aid level to better suit our country's economic needs?;;;;;;;;;;;;x
adblow_title;Low Asian Development Bank Aid Levels;;;;;;;;;;;;x
adbmedium_title;Medium Asian Development Bank Aid Levels;;;;;;;;;;;;x
adbhigh_title;High Asian Development Bank Aid Levels;;;;;;;;;;;;x
adblow_desc;Low Asian Development Bank Aid Levels to the ADB members will not help their economy much.;;;;;;;;;;;;x
adbmedium_desc;Medium Asian Development Bank Aid Levels to the ADB members will help their economy a little.;;;;;;;;;;;;x
adbhigh_desc;High Asian Development Bank Aid Levels to the ADB members will help their economy a lot.;;;;;;;;;;;;x
adbhigh_gp;High Asian Development Bank Aid Levels (Creditor Nation);;;;;;;;;;;;x
adbmedium_gp;Medium Asian Development Bank Aid Levels (Creditor Nation);;;;;;;;;;;;x
adblow_gp;Low Asian Development Bank Aid Levels (Creditor Nation);;;;;;;;;;;;x
EVTDESC1400019;The Malayan Emergency was declared on 18 June 1948, after three estate managers were murdered in Perak, northern Malaya. The men were murdered by guerrillas of the Malayan Communist Party (MCP), an outgrowth of the anti-Japanese guerrilla movement which had emerged during the Second World War. Despite never having had more than a few thousand members, the MCP was able to draw on the support of many disaffected Malayan Chinese, who were upset that British promises of an easier path to full Malayan citizenship had not been fulfilled. The harsh post-war economic and social conditions also contributed to the rise of anti-government activity. The Malayan government was slow to react to the MCP at first and did not appoint a director of operations to counter the insurgency until March 1950. The new director planned to address the underlying economic, social, and political problems facing the Chinese community while, at the same time, bringing government control to the fringe areas where the MCP received much of its support. Before this plan was fully implemented, however, the situation deteriorated further with the assassination of the British High Commissioner in October 1951. The attack galvanised British resolve to meet the threat posed by the MCP; the Malayan government, in turn, stepped up counter-insurgency measures. Prolonged operations were undertaken against the communists in an effort to destroy their base of support in local communities and to drive them into the jungle, where it would be difficult for them to receive supplies from supporters.;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400020;The Malayan Emergency was declared on 18 June 1948, after three estate managers were murdered in Perak, northern Malaya. The men were murdered by guerrillas of the Malayan Communist Party (MCP), an outgrowth of the anti-Japanese guerrilla movement which had emerged during the Second World War. Despite never having had more than a few thousand members, the MCP was able to draw on the support of many disaffected Malayan Chinese, who were upset that British promises of an easier path to full Malayan citizenship had not been fulfilled. The harsh post-war economic and social conditions also contributed to the rise of anti-government activity. The Malayan government was slow to react to the MCP at first and did not appoint a director of operations to counter the insurgency until March 1950. The new director planned to address the underlying economic, social, and political problems facing the Chinese community while, at the same time, bringing government control to the fringe areas where the MCP received much of its support. Before this plan was fully implemented, however, the situation deteriorated further with the assassination of the British High Commissioner in October 1951. The attack galvanised British resolve to meet the threat posed by the MCP; the Malayan government, in turn, stepped up counter-insurgency measures. Prolonged operations were undertaken against the communists in an effort to destroy their base of support in local communities and to drive them into the jungle, where it would be difficult for them to receive supplies from supporters.;;;;;;;;x;;;;;;;;;;;;;
malayan_emergency;Malayan Emergency Ongoing;;;;;;;;x
EVTDESC1400022;Gaullism (French: Gaullisme) is a French political stance based on the thought and action of World War II French Resistance leader General Charles de Gaulle, who would become the founding President of the Fifth French Republic. Serge Berstein writes that Gaullism is "neither a doctrine nor a political ideology" and cannot be considered either left or right. Rather, "considering its historical progression, it is a pragmatic exercise of power that is neither free from contradictions nor of concessions to momentary necessity, even if the imperious word of the general gives to the practice of Gaullism the allure of a program that seems profound and fully realized." Gaullism is "a peculiarly French phenomenon, without doubt the quintessential French political phenomenon of the twentieth century." Lawrence D. Kritzman writes that Gaullism may be seen as a form of French patriotism in the tradition of Jules Michelet. He writes: "Aligned on the political spectrum with the Right, Gaullism was committed nevertheless to the republican values of the Revolution, and so distanced itself from the particularist ambitions of the traditional Right and its xenophobic causes, Gaullism saw as its mission the affirmation of national sovereignty and unity, which was diametrically opposed to the divisiveness created by the leftist commitment to class struggle.";;;;;;;;x;;;;;;;;;;;;;
gaullism;Gaullism;;;;;;;;x
germaneconomy;German Economic Miracle;;;;;;;;x
germaneconomy_title;Change Currency from Reichsmark to Deutchemark;;;;;;;;x
germaneconomy_desc;The fundamental reason for the quick economic recovery of West Germany can be found in the ordoliberal growth model. West Germany had a skilled workforce and a high technological level in 1946, but its capital stock had largely been destroyed during and after the war. This small capital stock was compounded by the difficulty in converting the German economy to the production of civilian goods, as well as rampant monetary and regulatory problems, leading to an unusually low economic output during the first post-war years. These initial problems were overcome by the time of the currency reform of 1948, which replaced the Reichsmark with the Deutsche Mark as legal tender, halting rampant inflation. This act to strengthen the West German economy had been explicitly forbidden during the two years that JCS 1067 was in effect. JCS 1067 had directed the U.S. forces of occupation in West Germany to "take no steps looking toward the economic rehabilitation of Germany". At the same time, the government, following Erhard's advice, cut taxes sharply on moderate incomes. Walter Heller, a young economist with the U.S. occupation forces who was later to become chairman of President Kennedy's Council of Economic Advisers, wrote in 1949 that to "remove the repressive effect of extremely high rates, Military Government Law No. 64 cut a wide swath across the German tax system at the time of the currency reform." Individual income tax rates, in particular, fell dramatically. Previously the tax rate on any income over 6,000 Deutschmark had been 95 percent. After tax reform, this 95 percent rate applied only to annual incomes above 250,000 Deutschmark. For the West German with an annual income of about 2,400 Deutschmark in 1950, the marginal tax rate fell from 85 percent to 18 percent.;;;;;;;;x
EVTDESC1400023;With the overthrow of the Laotian monarchy in 1975, the Pathet Lao communist government instituted a planned socialist economy of the Soviet-style command economy system, replacing the private sector with state enterprises and cooperatives centralizing investment, production, trade, and pricing and creating barriers to internal and foreign trade. Within a few years, the PDR Lao government realized these types of economic policies were preventing, rather than stimulating, growth and development. No substantive reform was introduced, however, until 1986 when the government announced its "new economic mechanism" (NEM). Initially timid, the NEM was expanded to include a range of reforms designed to create conditions conducive to private sector activity. Prices set by market forces replaced government-determined prices. Farmers were permitted to own land and sell crops on the open market. State firms were granted increased decision-making authority and lost most of their subsidies and pricing advantages. The government set the exchange rate close to real market levels, lifted trade barriers, replaced import barriers with tariffs, and gave private sector firms direct access to imports and credit.;;;;;;;;x;;;;;;;;;;;;;
EVTDESC120001;Twenty million Russians died during the Second World War, so Stalin said he wanted a buffer zone of friendly states around Russia to make sure that Russia could never be invaded again. Stalin was planning the takeover of Eastern Europe. During the war, Communists from the occupied countries of Eastern Europe escaped to Moscow and set up Communist governments in exile there. As the Red Army [Red Army: The Russian army. ] drove the Nazis back, it occupied large areas of Eastern Europe and Churchill in the so-called percentages agreement - agreed that Eastern Europe could be a Soviet "sphere of influence". In the countries that the Red Army "liberated", communist-dominated governments took power. The Communists made sure that they controlled the army, set up a secret police force, and began to arrest their opponents. Non-Communists were gradually beaten, murdered, executed and terrified out of power. By 1949, all the governments of Eastern Europe, except Yugoslavia, were hard line Stalinist regimes. In 1946, in a speech at Fulton in the USA, Churchill declared that an Iron Curtain had come down across Europe, and that Soviet power was growing and had to be stopped. Stalin called Churchill's speech a "declaration of war". In 1947, Stalin set up Comintern - an alliance of Communist countries designed to make sure they obeyed Soviet rule.;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400026;The plotters planned the coup to begin at 5:00 a.m. on the 8 November, however their plot was discovered days earlier by the Commander-in-Chief of the Army, who in an effort to thwart the attempt ordered all senior officers to report for duty at the Army Headquarters instantly. The plotters therefore changed their plans decided to begin their operations at about 11:00 p.m. on the 7 November instead. They started by sending a squadron of tanks to Amphorn Gardens near the centre of government. They immediately arrested Prime Minister Thamrong and held him hostage. Another tank squadron went to search for Pridi. After arriving at his riverside residence they found that he has escaped (he was told of the plot beforehand by an informant), and all that was left were his wife and children, they were all arrested. Unbeknownst to them, Pridi was hiding under the protection of Admiral Luang Sinthusongkramchai the C-in-C of the Navy at his base. On the morning of the 8 November, General Choonhavan read out a declaration to the press and broadcast by radio; laying out to the people the plotter’s reasoning. They stated they were right to remove the government due to: the fact that the people were suffering under high prices and the general lack of foods and goods. This they considered a grievous lack of morals on the government’s behalf. Finally they reckoned that the government was unable to solve the problem and must be removed by force. During the speech he cried profusely and was dubbed sarcastically by the press as the “Hero of tears”, or the “Crying patriot”. The National Soldier’s Committee then called out Khuang, the Leader of the Opposition to take over as Prime Minister; he took the position on 12 November (He became Prime Minister for the 3rd time). The Committee on the other hand set up their own legislative assembly called the Council of Ministers of the Assembly, they made a deal with Khaung that as longs as he stayed out of their business, they would stay out of his. On the 25 November 1947, Prince Rangsit of Chainant the Regent of Siam signed a provisional charter or the Constitution of 1947. King Bhumibol, who was studying in Lausanne, Switzerland at the time endorsed him. On the 29 January 1948 elections were held in which Khuang and his party won the majority of the votes and seats in the new Assembly, later Khuang was confirmed as Prime Minister. However, on the 6 April, the Committee under the leadership of Kardsonggram forced Khuang to resign his post. They instead invited Field Marshal Phibul to return to the post. He became Prime Minister for the second time on 8 April 1948.;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400027;Syria and France negotiated a treaty of independence in September 1936, and Hashim al-Atassi was the first president to be elected under the first incarnation of the modern republic of Syria. However, the treaty never came into force because the French Legislature refused to ratify it. With the fall of France in 1940 during World War II, Syria came under the control of Vichy France until the British and Free French occupied the country in the Syria-Lebanon campaign in July 1941. Continuing pressure from Syrian nationalists and the British forced the French to evacuate their troops in April 1946, leaving the country in the hands of a republican government that had been formed during the mandate.;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400028;British rule came to an end on 9 December 1961, but for the first year of independence, Tanganyika had a governor general who represented the British monarch. On 9 December 1962, Tanganyika became a democratic republic under an executive president. After the Zanzibar Revolution overthrew the Arab dynasty in neighbouring Zanzibar, which had become independent in 1963, the archipelago merged with mainland Tanganyika on 26 April 1964. On 29 October of the same year, the country was renamed the United Republic of Tanzania ("Tan" comes from Tanganyika and "Zan" from Zanzibar).  The union of the two hitherto separate regions was controversial among many Zanzibaris (even those sympathetic to the revolution) but was accepted by both the Nyerere government and the Revolutionary Government of Zanzibar owing to shared political values and goals.;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400029;It’s time. I pledge to every citizen of our land that I will be president for all Americans, and this is so important to me. We have a great economic plan. We will double our growth and have the strongest economy anywhere in the world. At the same time, we will get along with all other nations willing to get along with us. We will be. We’ll have great relationships. We expect to have great, great relationships. No dream is too big, no challenge is too great. Nothing we want for our future is beyond our reach. America will no longer settle for anything less than the best. We must reclaim our country’s destiny and dream big and bold and daring. We have to do that. We’re going to dream of things for our country and beautiful things and successful things once again. I want to tell the world community that while we will always put America’s interests first, we will deal fairly with everyone, with everyone — all people and all other nations. We will seek common ground, not hostility; partnership, not conflict. And now I’d like to take this moment to thank some of the people who really helped me with this, what they are calling tonight, very, very historic victory. We’re going to get to work immediately for the American people. And we’re going to be doing a job that hopefully you will be so proud of your president. You’ll be so proud. Again, it’s my honor. It was an amazing evening. It’s been an amazing two-year period. And I love this country. Thank you. Thank you very much..;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400030;The Italians annexed the region to Italian Somaliland in 1936 after their conquest of Ethiopia. Following their conquest of Italian East Africa, the British sought to let the Ogaden be unified with British Somaliland and the former Italian Somaliland, to realize Greater Somalia which was supported by many Ogaden Somalis. Ethiopia unsuccessfully pleaded before the London Conference of the Allied Powers to gain the Ogaden and Eritrea in 1945, but their persistent negotiations and influence from the USA eventually persuaded the British in 1948 to abandon all of the Ogaden except for the Haud, and a corridor called the Reserved Area stretching from the Haud to French Somaliland (modern Djibouti). The British returned these last parts to Ethiopia in 1954.;;;;;;;;x;;;;;;;;;;;;;
EVT_1029504_DESC;The Rwandan genocide, known officially as the genocide against the Tutsi, also called the 100 Days of Slaughter was a genocidal mass slaughter of Tutsi in Rwanda by members of the Hutu majority government. An estimated 500,000–1,000,000 Rwandans were killed during the 100-day period from April 7 to mid-July 1994, constituting as many as 70% of the Tutsi and 20% of Rwanda's total population. The genocide and widespread slaughter of Rwandans ended when the Tutsi-backed and heavily armed Rwandan Patriotic Front (RPF) led by Paul Kagame took control of the country. An estimated 2,000,000 Rwandans, mostly Hutus, were displaced and became refugees. The genocide was planned by members of the core political elite, many of whom occupied positions at top levels of the national government. Perpetrators came from the ranks of the Rwandan army, the Gendarmerie, government-backed militias including the Interahamwe and Impuzamugambi, as well as Catholic clergy and countless ordinary civilians. Some militias called themselves the "Army of Jesus" and they believed their mission was to destroy God's enemies. The genocide took place in the context of the Rwandan Civil War, an ongoing conflict beginning in 1990 between the Hutu-led government and the Rwandan Patriotic Front (RPF), which largely comprised Tutsi refugees whose families had fled to Uganda after the 1959 Hutu revolt against colonial rule. Waves of Hutu violence against the RPF and Tutsi followed Rwandan independence in 1962. International pressure on the Hutu government of Juvénal Habyarimana resulted in a ceasefire in 1993, with a road-map to implement the Arusha Accords, which would create a power-sharing government with the RPF. This agreement was not acceptable to a number of conservative Hutu, including members of the Akazu, who viewed it as conceding to enemy demands. The RPF military campaign intensified support for the so-called "Hutu Power" ideology, which portrayed the RPF as an alien force who were non-Christian, intent on reinstating the Tutsi monarchy and enslaving Hutus. Many Hutus reacted to this prospect with extreme opposition. In the lead-up to the genocide the number of machetes imported into Rwanda increased.;;;;;;;;x;;;;;;;;;;;;;
EVT_1029505_DESC;2003 Rwandan Constitutional Referendum.;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400031;The current division of the Korean Peninsula is the result of decisions taken at the end of World War II. In 1910, the Empire of Japan annexed Korea, and ruled over it until its defeat in World War II. The Korean independence agreement officially occurred on 1 December 1943, when the United States, China, and Great Britain signed the Cairo Conference, which stated: "The aforesaid three powers, mindful of the enslavement of the people of Korea, are determined that 'in due course' Korea shall become free and independent". In 1945, the United Nations developed plans for trusteeship administration of Korea. The division of the peninsula into two military occupation zones was agreed — a northern zone administered by the Soviet Union and a southern zone administered by the United States. At midnight on 10 August 1945, two army lieutenant colonels selected the 38th parallel as a dividing line. Japanese troops to the North of this line were to surrender to the Soviet Union and troops to the South of this line would surrender to the United States. This was not originally intended to result in a long-lasting partition, but Cold War politics resulted in the establishment of two separate governments in the two zones in 1948 and rising tensions prevented cooperation. The desire of many Koreans for a peaceful unification was ended when the Korean War broke out in 1950. In June 1950, North Korea began the Korean War by invading South Korea, with Mao Zedong encouraging confrontation with the United States and Joseph Stalin reluctantly supporting the invasion. After three years of fighting that involved both Koreas, China and United Nations forces led by the U.S., the war ended with an armistice agreement at approximately the same boundary.;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400032;The CFA franc was created on 26 December 1945, along with the CFP franc. The reason for their creation was the weakness of the French franc immediately after World War II. When France ratified the Bretton Woods Agreement in December 1945, the French franc was devalued in order to set a fixed exchange rate with the US dollar. New currencies were created in the French colonies to spare them the strong devaluation, thereby facilitating exports to France. French officials presented the decision as an act of generosity. René Pleven, the French minister of finance, was quoted as saying: "In a show of her generosity and selflessness, metropolitan France, wishing not to impose on her far-away daughters the consequences of her own poverty, is setting different exchange rates for their currency.";;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400035;With the unconditional surrender of Japan in August 1945, Dairen was passed to the Soviets, whose Manchurian Strategic Offensive Operation had liberated the city. The Soviets and Chinese Communists cooperated to develop the city, relatively undamaged during the war, especially its industrial infrastructure and the port. The Soviet government rented the port and in 1945 the first Chinese Communist mayor of the new Lüda Administrative Office (??????) had been appointed. In 1950, the USSR presented the city to the Chinese Communist government without any compensation. Dalian and Lüshun (former Port Arthur) merged as Lüda on 1 December 1950. From 12 March 1953 to 1 August 1954 it was a direct-controlled municipality and not part of Liaoning. Soviet troops left the city in 1955. After the Soviets left, the PRC made Lüda a major shipbuilding centre.;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400036;The tunnel was opened on 13 March 1988, having cost a total of ¥538.4 billion (US$3.6 billion) to construct. Once the tunnel was completed, all railway transport between Honshu and Hokkaido used it. However, for passenger transport, 90% of people use air due to the speed and cost. For example, to travel between Tokyo and Sapporo by train takes more than nine hours, with several transfers. By air, the journey is three hours and thirty minutes, including airport access times. Deregulation and competition in Japanese domestic air travel has brought down prices on the Tokyo-Sapporo route, making rail more expensive in comparison.;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400046;The rules of Bretton Woods, set forth in the articles of agreement of the International Monetary Fund (IMF) and the International Bank for Reconstruction and Development (IBRD), provided for a system of fixed exchange rates. The rules further sought to encourage an open system by committing members to the convertibility of their respective currencies into other currencies and to free trade. What emerged was the "pegged rate" currency regime. Members were required to establish a parity of their national currencies in terms of the reserve currency (a "peg") and to maintain exchange rates within plus or minus 1% of parity (a "band") by intervening in their foreign exchange markets (that is, buying or selling foreign money). In theory, the reserve currency would be the bancor (a World Currency Unit that was never implemented), suggested by John Maynard Keynes; however, the United States objected and their request was granted, making the "reserve currency" the U.S. dollar. This meant that other countries would peg their currencies to the U.S. dollar, and—once convertibility was restored—would buy and sell U.S. dollars to keep market exchange rates within plus or minus 1% of parity. Thus, the U.S. dollar took over the role that gold had played under the gold standard in the international financial system.;;;;;;;;x;;;;;;;;;;;;;
EVTDESC1400040;A two-inch (50-mm) diameter pilot hole allowed the service tunnel to break through without ceremony on 30 October 1990. On 1 December 1990, Englishman Graham Fagg and Frenchman Phillippe Cozette broke through the service tunnel with the media watching. Eurotunnel completed the tunnel on time, and it was officially opened, one year later than originally planned, by Queen Elizabeth II and the French president, François Mitterrand, in a ceremony held in Calais on 6 May 1994. The Queen travelled through the tunnel to Calais on a Eurostar train, which stopped nose to nose with the train that carried President Mitterrand from Paris. Following the ceremony President Mitterrand and the Queen travelled on Le Shuttle to a similar ceremony in Folkestone. A full public service did not start for several months.;;;;;;;;x;;;;;;;;;;;;;
