CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
EVT_9001241_DESC;In the face of our attempt to bring Mao, and China by extension, to its senses. We have just learned that Mao has broken our Friendship Pact and that our alliance is worthless.;;;;;;;;;;;;x
EVT_9001257_DESC;Cybernetics in the Soviet Union is a science that conscripted to control the transmission of information in various systems, whether machines, living organisms or society began in the 1940s. Under Stalin's rule, Cybernetics was considered a reactionary American pseudoscience to be denounced and mocked. However, despite this attitude towards this science, more and more party members are showing interest in this discipline, especially in the automation of the economy. Should we reintroduce Cybernetics and study this automation or maintain Stalin's decision.;;;;;;;;;;;;x
EVT_9001258_DESC;Today Comrade Vyacheslav Molotov, General Secretary of the CPSU, died. For the Western world, he is a hard dictator, intellectually blocked and anchored in a certain worldview. However, even if his dream of creating a kind of supranational entity to encompass all the socialist states did not come true, he left behind a planned and automated economy.;;;;;;;;;;;;x
EVT_9001259_DESC;Today Comrade Vyacheslav Molotov, General Secretary of the CPSU, died. For the Western world, he is a hard dictator, intellectually blocked and anchored in a certain worldview. However, even if his dream of creating some kind of supranational entity to encompass all the socialist states did not come true, he left the country in such a state that economic and political reforms will be necessary to try to save the Soviet Union.;;;;;;;;;;;;x
EVT_9001244_DESC;On his 60th birthday in 1956, Zhukov received his fourth Hero of the Soviet Union award, making him the first person to receive this honor four times before Brezhnev awarded it to himself. He is thus Marchal of the Soviet Union and an important member of the Presidium of the Central Committee of the CPSU. In addition, he began to demand that the political agencies of the Soviet Army report to him before the Party. More and more Party members accused him of being a reformist and, even worse, a Bonapartist.;;;;;;;;;;;;x
EVT_9001245_DESC;Faced with the reformist vision of the Marshal of the Soviet Union, Georgy Zhukov, and due to the fact that he is a very popular military man, a coup attempt is underway. They gathered most of the Stalinists, i.e. Molotov, Malenkov, Kaganovich, and so many others who would join them later, fearing Zhukov's takeover. They called a meeting in the Presidium to remove him from office. Although the majority of members were not present, the plotters represented the majority at that time. However, this coup was able to fail thanks to the support of the First Secretary of the Soviet Union, Nikita Khrushchev. It was enough to give the order and Khrushchev and his thousands of party members in $CAPITAL$ and throughout the country will march to help us.;;;;;;;;;;;;x
EVT_9001343_DESC;In a few hours, the Marshal of the Soviet Union, Georgy Zhukov, has the honor of delivering the opening speech of the 21st Congress of the CPSU, which will decide for the next few years the economic and political direction of the country. Exceptionally, the party has offered a car to the Marshal to get to the meeting place. However, during the journey, a dull but audible noise began to be heard.;;;;;;;;;;;;x
EVT_9001344_DESC;In the middle of the journey, in the middle of $CAPITAL$, an explosion can be heard and a certain panic in the allentour.A few hours later, the tragic news is reported to the population, the Marchal of the Soviet Union, the henchman of Fascism, has been killed in an attack described by the KGB, as terrorist, suspecting nationalist dissidents. Three days of mourning are decreed in the whole country and a new Marshal is appointed by the party and Nikita Khrushchev makes a tearful speech, knowing that he becomes the uncontested leader of the Soviet Union.;;;;;;;;;;;;x
EVT_9001345_DESC;After arriving at the CPSU Congress in $CAPITAL$, the car explodes, killing the driver and some soldiers. The shock was total, both for the population and for the Marshal, who managed to escape death in a few minutes. Although an investigation was opened, the KGB concluded that it was a nationalist attack, the army suspecting that the party wanted to kill Zhukov because he was too troublesome.;;;;;;;;;;;;x
EVT_9001247_DESC;Now that Zhukov's hands are more or less free, he can begin to undertake military reforms so that the country can defend itself against all forms of aggressors and make the army modern and efficient, if possible without the CPSU having a word to say about it.;;;;;;;;;;;;x
EVT_9001248_DESC;The Novorossiysk, originally named Giulio Cesare, was an Italian battleship that was transferred to the Soviet Union in 1949. However, the ship was sunk by an old German mine in 1955, resulting in 608 deaths, and Marshal Zhukov took the opportunity to remove Nikolai Kuznetsov from his position as Admiral of the Soviet Union Fleet. One could continue to use this excuse to give less importance to the navy and thus privilege the army.;;;;;;;;;;;;x
EVT_9001249_DESC;Today, Zhukov and the Central Committee met to implement the military reforms desired by the Marshal of the Soviet Union. The first question of the day, and it is a rather sensitive one, was the place of political commissars in the army. Zhukov never had them, considering that politics should not intervene in military strategies, and would like to get rid of them.;;;;;;;;;;;;x
EVT_9001250_DESC;The next topic is to improve the quality of the Soviet army, several proposals are on the table. The first one is to reduce the number of soldiers, justified by the fact that these soldiers are not needed anymore since the end of the Second World War and that would allow to win money, the second one is to reduce the duration of the military service, which would allow to greatly improve the quality of the army, and finally, the one proposed by Zhukov, to make a combination of the two proposals. Or, of course, we can change nothing.;;;;;;;;;;;;x
EVT_9001251_DESC;And finally, the last subject, an original proposal of Zhukov, that of transferring the authority of the Militsiya, a kind of police force under the USSR, under his authority so that the local security of the country is in the hands of people who already deal with national security. Of course, this displeases the party members who consider that the army would have too much power.;;;;;;;;;;;;x
EVT_9001346_DESC;Faced with the incredible popularity of Marshal Georgy Zhukov, there was a revival of Russian nationalism in the entire Russian-speaking population. Nationalism of any kind has always been fought and suppressed by the party. Although nationalism has always existed in the Soviet Union, this rise in power is impossible to ignore and something must be done. However, some unscrupulous members propose that an arrangement be made with the nationalist movement so that it cannot harm the party or even fight other nationalists.;;;;;;;;;;;;x
EVT_9001252_DESC;It is with great surprise that the Marshal of the Soviet Union learns that his ally, Nikita Khrushchev, is organizing a meeting with party members accusing Zhukov of being a dangerous general with too much ambition. However, the Marshal already had a lot of power and was well respected in the army and even among the population. Thus, Zhukov sent his army to $CAPITAL$ to make a show of force and Khrushchev was arrested in the middle of a speech. It remains to be seen whether one wishes to eliminate him by removing him from power or if one proceeds to a more spectacular elimination.;;;;;;;;;;;;x
EVT_9001253_DESC;During a diplomatic visit to the United States, the Marshal of the Soviet Union, Georgy Zhukov, met the American President, Dwight D. Eisenhower. These two personalities met for the first time at the Potsdam Conference and quickly became friends, and the first half of this meeting gave rise to discussions about their memories in the post-war period. After a while, the President managed to talk to Zhukov about the Soviet economic system and compared it to the American one. The Marshal seems to have been very interested in the effects of liberalism. It remains to be seen whether the American President was convincing enough to make the Marshal change, at least partially, his economic system.;;;;;;;;;;;;x
EVT_9001254_DESC;Although the Soviet Union has always had problems with its agriculture, it would seem that a solution must be found to avoid a new general shortage in the country. Some propose buying grain from abroad as an immediate solution, others propose increasing the productivity of the farms by mechanizing them, and finally, a third camp, much more radical, proposes to liberalize the farms with the creation of agricultural cooperatives in order to let the peasants manage their fields and production themselves.;;;;;;;;;;;;x
EVT_9001255_DESC;The increasing accumulation of power in the hands of the military forced the CPSU to give the coveted title of General Secretary of the Party to the Marshal of the Soviet Union, Georgy Zhukov. Thus, it became increasingly common to name the leader Zhukov as "Secretary-Marshal". This is definitive, the party was subjugated and the military is in charge of all political and economic aspects of the country.;;;;;;;;;;;;x
EVT_9001256_DESC;In December 1967, Georgy Zhukov suffered a severe stroke and was hospitalized almost immediately. However, despite the care provided, the stroke of the Secretary Marshal left him paralyzed on the left side, his speech became difficult and he could walk only with assistance, so it becomes impossible for him to lead this country properly. So, in a pre-recorded TV and radio address, the Secretary-Marshal announced his resignation and left the country in the hands of Dmitry Ustinov, a military man who had proven himself under his government and appealed to a large portion of the party.;;;;;;;;;;;;x
EVT_9001289_DESC;A new meeting of the Central Committee will be held to determine the amount of the budget to be allocated to the different departments. However, the arrival in power of Dimitri Ustinov could change the situation for the military. Indeed, in addition to being a Marshal, Ustinov is a fervent supporter of the international struggle and has always asked for more money for the military so that they can defend the interests of the Soviet Union and even Communism.;;;;;;;;;;;;x
EVT_9001290_DESC;During the period of Zhukov, the latter had implemented a liberalization of the economy, allowing the country to receive money easily and even the population to have more economic freedom. However, Ustinov and a large part of the CPSU wanted to return to the old model of planned economy, which would not please the population already used to this system.;;;;;;;;;;;;x
EVT_9001291_DESC;With the increase of the budget obtained thanks to Ustinov, it is now possible to transfer this extra money to one of the branches of the army. We can either give more money to the army to equip it with the latest modern equipment to improve its quality, or we can give this money to the Navy to speed up recruitment and build up a huge fleet of ships.;;;;;;;;;;;;x
EVT_9001293_DESC;The Space Race, started in 1957, was, in fact, a lost cause for the Soviet Union, despite great advances and achievements. Now, all this money injected to serve to help in our development and in the development of other socialist countries. Maybe we could stop this adventure and do something else with this money.;;;;;;;;;;;;x
EVT_9001294_DESC;Today, Dmitri Ustinov, Marshal of the Soviet Union and General Secretary of the CPSU, died. Ustinov did little to try to improve the country's increasingly critical economic situation by favoring the military. His successor in this position, Sergei Sokolov, is considered his military successor but seems to have different ideas about politics.;;;;;;;;;;;;x
EVT_9001295_DESC;Since the military took power, the question of whether to pursue the cause of Communism has arisen among some military personnel, wanting to assume the true nature of the state of the Soviet Union. However, this is a big risk and the party will not be pleased. Perhaps we should try to save the Soviet Union?;;;;;;;;;;;;x
EVT_9001296_DESC;The Marshal of the Soviet Union and General Secretary of the CPSU, Sergei Sokolov, has convened the Politburo to find a solution to try to make reforms to try to save the Soviet Union from falling. The first topic discussed was whether Sokolov wanted to give more power to the Supreme Soviet to transform it into a real legislative power.;;;;;;;;;;;;x
EVT_9001297_DESC;The next topic is the duration of the Conscription. It is impossible to consider a reduction of the conscription, as this would be contrary to the current military doctrine. However, we can go further and make military service compulsory for everyone, both men and women, and that it is a matter of survival of the Motherland.;;;;;;;;;;;;x
EVT_9001298_DESC;A new reform is the question of the structure of the state, that is, whether Sokolov wants more control over the party and the state by effecting a recentralization, to change nothing or to grant more freedom to the different republics by transforming the USSR into a confederation?;;;;;;;;;;;;x
EVT_9001299_DESC;The trade unions under the Soviet Union played a secondary role due to the fact that they were under the control of the state, however, since the military took power, Sokolov would like to abolish them altogether, considering that the state is already a good enough protector against the citizens. The conservative faction of the party would, of course, like to maintain the system as it is, while others, more reformist, would like to grant more trade union freedom by allowing opposition trade unions.;;;;;;;;;;;;x
EVT_9001300_DESC;Since the military took power with Georgy Zhikov, the latter had put in place, under the influence of his friend and the American president, Dwight Eisenhower, a partially liberal economic reform, allowing the population to have their own business and the government to have easy money via taxes. However, when Dmitri Ustinov came to power, faced with growing wealth inequality among the population and increasingly visible anger in the party, the planned economy system had returned. Now, a part of the party and the army want to return to the Zhokov model. What should we decide?;;;;;;;;;;;;x
EVT_9001301_DESC;We have been experiencing economic stagnation for the past few years and we need to address this problem. Part of the party and the army advises that we liberalize our economy in order to revitalize our economy while finding money easily. However, the other part of the party and the army are controlling, claiming that this problem of stagnation is in no way related to our economic system. We will have to decide what we want to do.;;;;;;;;;;;;x
EVT_9001302_DESC;In recent years, especially since Sokolov came to power, the Soviet Union has become so militarized that its economy has begun to be oriented exclusively to the service of the military, and political reforms have taken place, but this has actually hardened the regime, giving it even less power than before. The world is concerned about the turn of events in the Soviet Union.;;;;;;;;;;;;x
EVT_9001303_DESC;No reforms, economic or political, have taken place in the Soviet Union. Or at least, these reforms are only of facade but the problems which the USSR meets are always present. Will this be enough?;;;;;;;;;;;;x
EVT_9001304_DESC;Moderate reforms were carried out in the Soviet Union in order to modernize the country, both politically and economically, but also to balance the power between the party and the military, which had become unavoidable. Maybe this will be enough?;;;;;;;;;;;;x
EVT_9001305_DESC;Faced with the big change brought about by the Marshal, Seigei Sokolov, a new treaty was signed by all the republics of the country and was signed at a Special Congress. From now on, the country was called "Union of Sovereign Soviet Republics".;;;;;;;;;;;;x
EVT_9001306_DESC;Today, the Marshal of the Soviet Union and General Secretary of the CPSU, Sergei Sokolov, died. Leaving behind him a militarized Soviet Union, defending its interests and feared by the Western powers... more than in the past.;;;;;;;;;;;;x
EVT_9001307_DESC;Today, the Marshal of the Soviet Union and General Secretary of the CPSU, Sergei Sokolov, died. Despite a long reign, no changes were made. This means that major reforms will have to be carried out very quickly if nothing is done.;;;;;;;;;;;;x
EVT_9001308_DESC;Today, the Marshal of the Soviet Union and General Secretary of the CPSU, Sergei Sokolov, died. Some reforms were made in order to maintain stability in the Soviet Union. It remains to be seen if this will be enough in the future.;;;;;;;;;;;;x
EVT_9001309_DESC;Today, the Marshal and leader of the Great Russia, Sergei Sokolov, died. By abandoning the cause of Communism, Sokolov was able to do what he wanted without too much ideological questioning. But this earned him many enemies...;;;;;;;;;;;;x
EVT_9001404_DESC;Comrade Viktor Grishin, leader of the Soviet Union, has dead. A lifelong Brezhnevist, Grishin implemented a series of reforms to maintain Brezhnev's political and economic model by increasing the population's standard of living and recentralizing power, which helped stabilize the Soviet Union but also led to an increase in corruption in the country.;;;;;;;;;;;;;x
EVT_9001405_DESC;While the Conservatives have been in power for a long time. Today, a new General Secretary has been elected in the Soviet Union. He emphasizes the need for rapid political, economic and social reforms if the CPSU is to continue to exist. Nobody knows yet if these reforms will be beneficial or not for the country, only the future can tell us.;;;;;;;;;;;;;x
EVT_9001265_DESC;Recently, large oil fields have been discovered in South Yemen. Even though we have large oil reserves, some members warn that it would be prudent to do something in case of a crisis or shortage. The worst thing is that according to the latest information from the KGB, the country's leader, Abdul Fattah Ismail, intends to announce his resignation for medical reasons and Ali Nasir Muhammad seems to be in a position to become his successor and project a unification between the two Yemens. It would be interesting to remove this troublesome person and replace him with a person closer to our interests by supporting separatism between them.;;;;;;;;;;;;x
EVT_9001266_DESC;Since the establishment of a pro-$CAPITAL$ and separatist government and It took a few years for Ismail's successor to stabilize. Now it may be possible for the Soviet Union to access these oil fields while investing in the economic development of South Yemen. We can send this request to the South Yemeni government in exchange for a portion of their oil to us.;;;;;;;;;;;;x
EVT_9001267_DESC;With $CAPITAL$'s help, the reformist Ali Nasir Muhammad was eliminated, allowing the General Secretary to suppress the other reformists in the party and prevent the Reunification Project by affirming our cultural identity. Now the Soviet Union has come to us with an investment proposal. In exchange for an important reserve from the sale of oil, they invest in order to develop us economically. The offer is too tempting to refuse.;;;;;;;;;;;;x
EVT_9001268_DESC;It was with great surprise that South Yemen refused our investment offer, stating that it refuses to submit in this way.;;;;;;;;;;;;x
EVT_9001269_DESC;Since our reconciliation between the Soviet Union and China, our two countries exchange a lot despite some diplomatic and political difficulties, which tend to disappear with time. Today, a party member made the suggestion to build a pipeline between our two countries. There are two main reasons for this: first, to symbolize our lifelong friendship with the world, and second, to boost the economy of our two countries. However, the party remains divided when it comes to finances. Some members want the pipeline to be built entirely by us, others would like the project to be built by our two countries in order to divide the burdens in two and symbolically show the cooperation between us, and finally, other minority members say that this project is useless and would be more of a money pit.;;;;;;;;;;;;x
EVT_9001310_DESC;The year 2017 is a very special year for the Soviet Union, as it is the 100th anniversary of the October Revolution. Throughout the country, throughout the year, broadcasts, demonstrations and other activities will be held to celebrate the Bosheviks taking power over a liberal republic that had already betrayed its people with unpopular reforms and programs such as the continuation of World War I. It remains to be seen what our government and party will focus on.;;;;;;;;;;;;x
EVT_9001311_DESC;The year 2022 is a very special year for the Soviet Union and for the world of proletariat, it is the birth of our country, after 5 years of very brutal civil war. For the occasion, all communist parties from all over the world, whatever their convictions, are invited to a festival to pay tribute to our country and to the workers' cause. The only thing left is the slogan that will have to be displayed everywhere, it could even have consequences at the international level. Which one should we choose?;;;;;;;;;;;;x
EVT_9001369_DESC;The year 2041 is a very special year for our country, since it is the beginning of the Great Patriotic War, in which Hitler's fascist Germany will launch a cowardly attack against us in order to, among other things, eliminate the Slavic people, destroy the USSR, the symbol of communism, and reappropriate our land and our natural resources such as oil. Naturally, we will pay tribute to our dead, but we must decide what we want to put forward. We can either emphasize the sacrifice of our people, or show the people the horrors of fascism, or emphasize Stalin's inflexibility in the face of his challenges.;;;;;;;;;;;;x
EVT_9001270_DESC;In recent years, increasingly violent and uncontrollable ethnic clashes have taken place in the regions of Central Asia and are beginning to be observed even abroad. However, today, party members from Tajikistan and Kyrgyzstan have offered to hold a vote for the population to determine their future. Of course, $CAPITAL$ is against the proposal for fear of provoking an increase in separatist movements, but some want to take the risk in order to try to appease the population if the referendum is negative.;;;;;;;;;;;;x
EVT_9001271_DESC;It is without great surprise that the population voted yes for the independence of their country. Thus, the governments of Tajikistan and Kyrgyzstan get their independence and surprise the world that such a thing could take place in the Soviet Union and this could have consequences in the region.;;;;;;;;;;;;x
EVT_9001272_DESC;Contrary to the prognosis, the population voted against the independence of their country. Even though rumors of rigging are circulating throughout the country, especially in the region of Tajikistan and Kyrgyzstan. However, in the absence of tangible evidence, these rumors are beginning to disappear and a certain calm is returning to the region, although tensions still exist.;;;;;;;;;;;;x
EVT_9001273_DESC;We have gained our independence from the Soviet Union and our people are in the midst of yes. The influence of the USSR in the region is still important and we will have to choose the government we want to establish. We can, of course, maintain the communist regime in order not to antagonize the USSR, or we can set up a social democracy which would maintain a certain number of achievements of our former republics, which should please the Soviet Union and a part of the population, except for the communists and the nationalists, or we can set up a nationalist dictatorship in order to definitively detach ourselves from the USSR.;;;;;;;;;;;;x
EVT_9001321_DESC;A few years ago, Tajikistan and Kyrgyzstan gained their independence from the Soviet Union. Some of our members proposed to use these countries to get brother-nations and extend the influence of our ideology. However, the Soviet Union is still keeping an eye on the region and considers these countries as a no-go area for everyone, the temptation to strike a powerful blow against the communists is strong but it could have great consequences for us later on.;;;;;;;;;;;;x
EVT_9001274_DESC;Today, a traditionalist coup d'etat has taken place in the country. The new government says it is inspired by what is happening in Afghanistan as a model. The news is spreading like wildfire all over the world.;;;;;;;;;;;;x
EVT_9001275_DESC;Tajikistan and Kyrgyzstan have just come under the control of the Mujahideen after we granted them their independence. It is impossible for us not to react, we cannot afford to have enemies on our doorstep, especially so hostile. Moreover, we have just learned from the KGB that these people have been financed and armed by Afghanistan.;;;;;;;;;;;;x
EVT_9001276_DESC;A terrorist attack took place in the United States of America against the Two Towers. The attack was claimed by Al Qaeda and the world opinion is shocked by such an action and the Americans are asking for justice. We have discovered that the terrorist organization is based in Afghanistan and, strange as it may seem, this means that we have a common enemy and we can make the proposal to join forces for world peace.;;;;;;;;;;;;x
EVT_9001322_DESC;Not too surprisingly, the Soviet Union came to support the September 11 attack. However, they came with documents to prove that those behind this infamous crime are based in Afghanistan and they propose, in the face of a common enemy and for the sake of world peace, to join forces and invade the country. The offer is too tempting to refuse even if some want to refuse for fear of the consequences in the long run and some for anti-communism.;;;;;;;;;;;;x
EVT_9001323_DESC;Accepting our proposal, an action plan was developed together. The Soviet Union will control the northern part of Afghanistan while Pakistan, with the help of the USA, will control the southern part of the country. It is also planned that the capital, once the war is over, will be under the control of the UN in order to avoid any problem between our two countries. In the meantime, for us, it is also a question of taking revenge.;;;;;;;;;;;;x
EVT_9001324_DESC;We accepted the Soviet proposal and a plan of action was worked out together. The Soviet Union will control the northern part of Afghanistan while Pakistan, with the help of the USA, will control the southern part of the country. It is also planned that the capital, once the war is over, will be under the control of the UN in order to avoid any problem between our two countries. On our side, the news was taken with great enthusiasm despite marginal opposition from the left-wing.;;;;;;;;;;;;x
EVT_9001325_DESC;Now that the war against Afghanistan is over, it is high time that the Americans take control of its territories as agreed with the Soviet Union in the name of World Peace.;;;;;;;;;;;;x
EVT_9001326_DESC;Now that the war against Afghanistan is over, as it was planned with the Americans, to give the control of the capital of the country, Kabul, to the UN in order to avoid any kind of tension between our two countries.;;;;;;;;;;;;x
EVT_9001327_DESC;With the end of the Afghan War, it is a question of how to know what we want to do. Indeed, although we had come up with a plan of action with the Soviet Union to combat a common threat, we had not really decided what future we wanted for Afghanistan, even if the ideal would be to re-form a united Afghanistan. However, more and more members were suspicious of the USSR and wanted to securitize the region by creating a pro-American state. What should we do?;;;;;;;;;;;;x
EVT_9001329_DESC;It would seem, according to KGB information, that the United States is willing to try to cooperate with us. However, some party members are still suspicious and want to create a pro-Soviet state in order not to lose influence in the region. What should we do?;;;;;;;;;;;;x
EVT_9001330_DESC;It would seem, according to KGB information, that the United States are much too suspicious of us and are already looking for a person to manage the future state and defend their interests. If some members were skeptical about collaborating with the Americans, but now there is no doubt about it.;;;;;;;;;;;;x
EVT_9001332_DESC;After long diplomacy between the United States and the Soviet Union, it was possible to create a united and neutral Afghanistan in order to maintain the balance in the region but also to avoid tensions between the two superpowers.;;;;;;;;;;;;x
EVT_9001333_DESC;Despite numerous attempts to reach an agreement between the United States and the Soviet Union, it was impossible to find common ground. As a result, the USA will give independence to what is already called Southern Afghanistan. It remains to be seen whether we want to put in place a nationalist, a more charismatic leader or a democracy.;;;;;;;;;;;;x
EVT_9001336_DESC;Despite numerous attempts to reach an agreement between the United States and the Soviet Union, it was impossible to find common ground. Therefore, the USSR will give independence to what is already called Northern Afghanistan. It remains to be seen whether we want to put in place a Khalq leader who is pro-Soviet, or a Parcham leader who is reformist but ensures that they remain loyal.;;;;;;;;;;;;x
EVT_9001342_DESC;Following the failure of the two superpowers to agree on the creation of a united Afghanistan, the UN will now have to return the territories it holds in the region. However, since it is the capital of one of the two countries, it will have to decide to whom to give the city of Kabul.;;;;;;;;;;;;x
EVT_9001277_DESC;Holodomor, a Ukrainian term literally meaning "famine" but which can be translated as "extermination by hunger", refers to the period of great famine that affected a large part of the population living from agriculture in a large part of the Soviet Union between 1931 and 1933. This famine started from Ukraine to Western Siberia, passing through the north of Kazakhstan to arrive in the center of Russia. Very quickly, the term Holodomor designates exclusively, without ignoring the other regions affected, the famine of Ukraine between 1932 and 1933. Although still taboo in the Soviet Union, more and more people, especially in Ukraine, ask for an opening of the archives in order to confirm what is reported in the samizdats (clandestine and, generally, dissident publications).;;;;;;;;;;;;x
EVT_9001278_DESC;For several years, more and more members of the Party and the Politburo have been calling for the return of Crimea to the RSFSR, which is increasingly provoking not only the Ukrainian population, which considers this region theirs, but also the Ukrainian SSR, which is less and less appreciative of the fact that the RSFSR is increasingly considering itself a kind of privileged republic. We will have to solve this problem quickly.;;;;;;;;;;;;x
EVT_9001279_DESC;After consultation with the population of Crimea, the results show that the Crimeans are in favor of a return to the RSFSR. The Ukrainians are already crying conspiracy even though in reality, due to the policy of Russification, Crimea is predominantly Russian, so the vote was largely in favor of the RSFSR.;;;;;;;;;;;;x
EVT_9001280_DESC;After consultation with the population of Crimea, the results show that the Crimeans are in favor of remaining in Ukraine. The Russian population does not understand such a result since the majority of the population in Crimea are Russians thanks to, or because of, the Russification policy.;;;;;;;;;;;;x
EVT_9001283_DESC;After consultation with the population of Crimea, the results show that the Crimeans are in favor of the creation to Crimea into a new SSR. This choice, on the part of the population, does not satisfy anyone, both Russians and Ukrainians. The situation may have even worsened in the end...;;;;;;;;;;;;x
EVT_9001284_DESC;Recently, we are witnessing a revival of Ukrainian nationalism. Indeed, more and more are not afraid to fly the Ukrainian nationalist flag and the claims of the movement are quite diverse, some ask for greater autonomy of the SSR while others demand outright independence. There are also shared claims within the movement such as the holodomor or the deportations of part of the population during the civil war. Even if the movement remains controllable, it is likely to explode at some point.;;;;;;;;;;;;x
EVT_9001285_DESC;For the past few days, the world can see that the Ukrainian population is demonstrating in the capital, Kiev, and even throughout Ukraine. The nationalist movement has become more radical and they are now demanding independence from $CAPITAL$ and the Soviet Union. More and more people are joining these demonstrations and pressuring the local government to be on their side.;;;;;;;;;;;;x
EVT_9001286_DESC;Faced with popular pressure and the unpopularity of the $CAPITAL$ leadership, Ukraine has just declared its independence and that it will fight if necessary. We will have to restore the situation before it degenerates in the other Republics of the Union!;;;;;;;;;;;;x
EVT_9001287_DESC;Despite the popular pressure, the leadership of Ukraine has just called us that the SSR will remain loyal to the Union, this may not please the population...;;;;;;;;;;;;x
EVT_9001288_DESC;Faced with the silence of the authorities and the beginning of repression by the Soviet police, it became obvious to the population that the Ukrainian government remained loyal to $CAPITAL$. Therefore, a large part of the population decided to arm themselves and fight for their independence.;;;;;;;;;;;;x
EVT_9001312_DESC;Although the different nationalities in the Soviet Union have always been a problem, Chechnya is the region that has always been difficult to manage, even during the Russian Empire. The origin of its conflicts can be traced back to 1785, when Sheikh Mansur united the peoples of the Caucasus region to resist the Russian Empire. However, for some time now, an independence movement has been formed in Chechnya, putting forward their nationality and religion. Worse, even the local government is becoming more and more assertive with a very popular local leader with nationalist and religious ideas. We are going to have to do something very quickly before it is really too late.;;;;;;;;;;;;x
EVT_9001315_DESC;Faced with the rise of nationalism and fundamentalism in Chechnya, the $MONARCHTITLE$ has declared martial law in the region under the pretext of terrorism and dangerous separatist movement. The army has already been sent, but it is already meeting a great resistance, it may become a long and costly or even disastrous conflict if we don't do the necessary. We will have to decide what to do to weaken the Chechen resistance.;;;;;;;;;;;;x
EVT_9001316_DESC;This year's military report shows that last year's investment has allowed the army to better control the security area. Again this year, we will have to decide what we want to do against the Chechen resistance.;;;;;;;;;;;;x
EVT_9001317_DESC;The military report of this year shows that the investment of the year was not enough, not only the quality of our army has deteriorated, but it is even recorded that we are losing some ground in the region. This year again we will have to decide what we want to do against the Chechen resistance.;;;;;;;;;;;;x
EVT_9001318_DESC;The military report of this year shows that the investment of the year was a disaster, clearly, just sending equipment was not a very good idea since the can of arms we send for our army are taken over by the resistance. Again this year we will have to decide what we want to do against the Chechen resistance.;;;;;;;;;;;;x
EVT_9001319_DESC;After many years of fighting in Chechnya, the Soviet government announced today the end of martial law in the region. The government representative explained that the separatist and fundamentalist threat has been eradicated as a whole. Although the army will remain for some time to ensure the return to civilian life, the international community, especially in the West, has condemned our radical and violent actions.;;;;;;;;;;;;x
EVT_9001320_DESC;Despite our attempts to pacify the region, the Chechen resistance managed to defeat our army and declared their independence. This is a bitter failure and a humiliation for our countries, we will have to take over the region in a more traditional way.;;;;;;;;;;;;x
EVT_9001347_DESC;With our victory against Gorbachev's government, the situation in the country is far from being stabilized. With the arrival of Vladimir Kryuchkov to power, most of the reforms put in place by Gorbachev have been withdrawn, but some party members would like this to be accompanied by a firm condemnation of the former General Secretary of the CPSU, considering him a traitor.;;;;;;;;;;;;x
EVT_9001348_DESC;With our victory against Gorbachev's government, the situation in the country is far from being stabilized. With the arrival of Gennady Yanayev, the party is now in the hands of moderates and more pragmatic reformists. However, the party is divided as to what to do with the reforms of the former General Secretary. Some members, the hardest ones, want to condemn Gorbachev and consider him a traitor, others would like to eliminate some aspects of the reforms that posed more problems than others. And finally, others would like to eliminate either Perestroika, arguing that the liberalization of the Soviet economy was problematic, while others condemn Glasnost, arguing that the liberation of speech has allowed some anti-Soviet discourse to spread.;;;;;;;;;;;;x
EVT_9001349_DESC;With our victory against Gorbachev's government, the situation in the country is far from being stabilized. With the arrival of our new leader, the party is now in the hands of pragmatic reformists. However, the party is divided on what to do with the reforms of the former General Secretary. Some members, the hardest, want to condemn Gorbachev and consider him a traitor, others would just like to eliminate Glasnost, arguing that the liberation of speech has allowed some anti-Soviet rhetoric to spread, while others eliminate Glasnost and propose another economic model, less radical than Perestroika.;;;;;;;;;;;;x
EVT_9001350_DESC;With the victory of the August Coup, the popularity of the Soviet government in the other republics has dropped significantly and should not delay in making declarations of independence. This is already the case with Georgia, which already enjoys limited international recognition. However, other republics in the Caucasus are becoming increasingly separatist and may soon declare their independence.;;;;;;;;;;;;x
EVT_9001351_DESC;With the victory of the August Coup, the popularity of the Soviet government in the other republics has dropped significantly and should not delay in making declarations of independence. This is what we have just learned from Turkmenistan, which has just declared their independence. Even if the loss of this republic is not really serious, some party members are afraid that it will cause a kind of chain reaction in the neighboring republics to do the same thing.;;;;;;;;;;;;x
EVT_9001352_DESC;With the victory of the August Coup, the popularity of the Soviet government in the other republics has dropped significantly and should not delay in making declarations of independence. In Ukraine, after the coup, more and more people are taking to the streets to demand the independence of Ukraine. However, the demonstrations are becoming more and more violent and the demonstrators are starting to arm themselves to get their independence. Ukraine is, no more and no less, than the granary of the Soviet Union, this would represent a great loss for us.;;;;;;;;;;;;x
EVT_9001353_DESC;With the victory of the August Coup, the popularity of the Soviet government in the other republics has dropped significantly and should not delay in making declarations of independence. In Belarus, after the coup, more and more people are taking to the streets to demand the independence of Belarus. However, the demonstrations are becoming more and more violent and the demonstrators are starting to arm themselves to get their independence. Belarus has a large population within this republic, which would represent a symbolic and cultural loss.;;;;;;;;;;;;x
