#  STRING NAME (do not change!);English;;;;;;;;;;X
##;;;;;;;;;;;X
# New World Order 2;;;;;;;;;;;X
##;;;;;;;;;;;X
# Events;;;;;;;;;;;X
##;;;;;;;;;;;X
EVTDESC18050;... so it is now, with renewed force, that I restate that conundrum of mine which is yet to garner any sort of response from this chamber: What is to be done about the issue of the press reform? Me, and many colleagues with me, have long argued that the time for reform is now, yet this session has remained entirely unwilling to commit to even an answer, much less a policy.'\n\nReform-minded MPs in parliament have reformed in a new coalition to push the agenda for press reform. Capitalizing on popular sentiment for freedom of expression, the liberals are gaining strength in the Upper House.;... et c'est donc maintenant, avec une force renouvelée, que je reformule ce dilemme qui est le mien et qui est, pourtant, de recueillir toute sorte de réponse de cette chambre : qu'est-ce qui doit être fait à propos le question de la la réforme la presse ? Moi, et de nombreux collègues avec moi, ai longtemps soutenu que le temps de la réforme est venu, mais cette session reste entièrement réticente à s'engager pour même une réponse, et encore moins une politique.\n\nDes députés réformateurs au Parlement se sont regroupés dans une nouvelle coalition pour pousser l'ordre du jour de la réforme de la presse. Capitalisant sur le sentiment populaire pour la liberté d'expression, les libéraux gagnent du terrain à la Chambre haute. ;... und so bringe ich nun vor diesem Haus zum wiederholten Male die schwierige Frage auf, die immer noch irgendeiner Art von Reaktion ausharrt: Was soll hinsichtlich der Pressereform getan werden? Ich und viele meiner Kollegen sagen schon seit langer Zeit, dass jetzt die Zeit für Reformen gekommen ist, und dennoch ist diese Versammlung seit jeher vollkommen unwillig, eine Antwort zu geben, geschweige denn eine Gesetzesänderung zu veranlassen.'\n\nReformwillige Parlamentsabgeordnete haben eine Koalition gebildet, um die Pressereform-Agenda voranzubringen. Die Liberalen schlagen dabei Nutzen aus der öffentlichen Meinung zugunsten der freien Meinungsäußerung und stärken ihre Position im Oberhaus.;;... así que ahora, con fuerza renovada, es cuando yo repito aquel enigma mío que aún espera algún tipo de respuesta de esta cámara: ¿Qué se va a hacer con el asunto de la reforma de prensa? Yo, y mis compañeros conmigo, ya hemos abogado de sobras que el momento de la reforma es ahora, pero esta audiencia se ha mostrado totalmente reacia a ofrecer siquiera una respuesta, y mucho menos una política de acción.\n\nLos parlamentarios reformistas se han transformado en nueva coalición para presionar la agenda de la reforma de prensa. Capitalizando el sentimiento popular sobre la libertad de expresión, los liberales están ganado fuerza en la cámara alta.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18060;Which is why we have only a resounding 'No' to offer the propositions of further reforms! We came here with a platform of limited reform, but we now hear talk of reforms that threaten to overthrow every sacred and long established institution of this land, ultimately threatening to unravel the very fabric of our society.'\n\nDisgruntled by the prevailing political winds, an unholy alliance between members of several factions in the Upper House have coalesced into one block dedicated to opposing all further efforts at fundamentally reforming the political system.;… et c'est pourquoi nous avons seulement un «non» retentissant à offrir aux propositions de nouvelles réformes ! Nous sommes venus ici avec une base de réforme limitée, mais nous devons maintenant entendre parler de réformes qui menacent de renverser toutes les institutions sacrées et établies de longue date de cette terre, et en fin de compte menaçant de défaire le tissu même de notre société. \n\nContrarié par les les vents politiques dominants, une alliance contre nature entre les membres de plusieurs factions de la Chambre haute a fusionné en un seul groupe dédié à s'opposer à tous les nouveaux efforts de réforme fondamentale du système politique. ;Und aus diesem Grund haben wir die Forderungen nach weiteren Reformen entschieden abgelehnt! Wir haben uns hier auf der Basis beschränkter Reformen getroffen, nun aber werden Stimmen laut, die Reformen fordern, die jede heilige und seit langer Zeit bestehende Institution dieses Landes umstürzen und letztendlich das Gefüge unserer Gesellschaft aus den Angeln heben würden.'\n\nAufgrund ihrer Verärgerung über die derzeitige politische Situation sind mehrere Mitglieder verschiedener Fraktion des Oberhaus eine Allianz des Bösen eingegangen. Sie haben einen eigenen Block gebildet und wollen alle zukünftigen Versuche verhindern, das politische System grundlegend zu reformieren.;;¡Es por eso que solo podemos responder con un 'No' rotundo a las propuestas de más reformas! Nosotros vinimos con un programa de reformas limitado, pero ahora oímos hablar de reformas que amenazan con acabar con cualquier institución sagrada y sobradamente establecida de este territorio, amenazando en última instancia con desmadejar el mismísimo tejido de nuestra sociedad.\n\nDisgustados por los vientos políticos predominantes, en la cámara alta se ha formado una truculenta alianza entre miembros de diversas facciones conformando un solo bloque dedicado a oponerse a cualquier tentativa que signifique en la práctica una reforma del sistema político.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18070;...anyone opposed?'\n\nDuring a hastily called extraordinary session of the Upper House, a curious motion for constitutional reform has been passed. The reform proposes a system with a party appointed upper house, and the move has all the hallmarks of a putsch by the already ruling reactionary party.;... qui est contre ? \n\nAu cours d'une session extraordinaire convoquée à la hâte de la Chambre haute, une curieuse motion à la réforme constitutionnelle a été adoptée. La réforme propose un système avec une partie nommée par la Chambre haute, et le mouvement a toutes les caractéristiques d'un putsch par le parti réactionnaire déjà dominant. ;... Gegenstimmen?'\n\nWährend einer außerordentlichen Sitzung des Oberhauses wurde einem merkwürdigen Antrag zur Verfassungsreform stattgegeben. Der Antrag schlägt ein politisches System mit einem Oberhaus vor, dessen Abgeordnete von der Regierungspartei ernannt werden. Dies wirkt wie ein Putschversuch der reaktionären Regierungspartei.;;... ¿alguien en contra?\n\nDurante una sesión extraordinaria de la cámara alta, convocada a toda prisa, se ha aprobado una curiosa moción para la reforma constitucional. La reforma propone un sistema con un partido adscrito a la cámara alta, y el movimiento tiene todos los visos de un golpe de estado por parte del partido reaccionario que ya gobierna.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18080;A debate on wage slavery has taken hold in the Upper House, and the socialist party is gaining traction by arguing the need for wage reform. The broad popular support for further social reforms has lead to several nominally non-socialist members of the house finding themselves increasingly pressed by their home constituencies to push for further reforms, causing some of them to consider crossing the aisle over to the socialist block. Through political maneuvering, we could probably avoid massive defections to the socialists, but this would probably be seen as an autocratic move by broad stratas of our country's population.;Un débat sur l'esclavage salarié s'est amorcé à la Chambre haute, et le parti socialiste gagne du terrain en faisant valoir la nécessité d'une réforme des salaires. Le large soutien populaire à la poursuite des réformes sociales a conduit plusieurs membres, théoriquement non-socialistes de la Chambre se trouvant de plus en plus pressés par leur circonscription, d'aller dans le sens de la poursuite des réformes, ce qui amène certains d'entre-eux à envisager de traverser l'allée pour rejoindre le banc socialiste. Grâce à des manœuvres politiques, nous pourrions sans doute éviter des défections massives pour les socialistes, mais ce serait probablement considéré comme un geste autocratique par de larges franges de la population de notre pays. ;Eine Debatte über Lohnsklaverei hat das Oberhaus erfasst, und die sozialistische Partei gewinnt mit ihrer Befürwortung einer dringend erforderlichen Lohnreform an Boden. Die breite Unterstützung der Öffentlichkeit für weitere Sozialreformen hat dazu geführt, dass sich mehrere nominell nicht-sozialistische Abgeordnete von ihren Heimatwahlkreisen zunehmend unter Druck gesetzt sehen, weitere Reformen voranzutreiben. Dies hat dazu geführt, dass einige von ihnen sich überlegen, eventuell in den sozialistischen Block zu wechseln. Mit Hilfe politischer Manöver könnten wir wahrscheinlich einen massiven Überlauf zu den Sozialisten vermeiden, aber dies würde von der Bevölkerung unseres Landes wahrscheinlich als autokratische Aktion gewertet werden.;;Un debate sobre el salario mínimo ha tenido lugar en la cámara alta, y el partido socialista está ganando fuerza con el argumento de la necesidad de una reforma salarial. El amplio apoyo popular a más reformas sociales ha llevado a varios miembros de la casa que en teoría no son socialistas a verse cada vez más presionados por sus electorados locales para que impulsen más reformas, dando lugar a que algunos de ellos consideren cruzar el pasillo hacia el bloque socialista. Por medio de maniobras políticas, probablemente, podríamos evitar deserciones masivas hacia el bando socialista, pero seguramente sería visto por amplios segmentos de la población del país como un movimiento despótico.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18090;The Liberal caucus has convened to further press the agenda for political reform. Citing concerns about alleged infringements of the state apparatus into the private lives of citizens, and a political system firmly lodged in the hands of the few at the expense of the many, the liberals have threatened to block all bills from passing the Upper House until their concerns have been addressed. A few members of other parties are considering aligning themselves with the liberals on the issues of political reform, and any delay on our part will most likely serve to further increase popular frustration over the slow pace of reform.;Le caucus libéral est convoqué pour continuer l'ordre du jour de la réforme politique. Citant des préoccupations au sujet d'interventions alléguées de l'appareil étatique dans la vie privée des citoyens, et un système politique fermement ancrée dans les mains de quelques-uns au détriment de la majorité, les libéraux ont menacé de bloquer tous les projets de loi de passage à la Chambre haute jusqu'à ce que leurs préoccupations aient été abordées. Quelques membres des autres parties envisagent de s'aligner avec les libéraux sur les questions de réforme politique, et tout retard de notre part, très probablement, servira à augmenter encore la frustration populaire face à la lenteur de la réforme. ;Das liberale Gremium wurde einberufen, um die Agenda für politische Formen voranzutreiben. Die Liberalen berufen sich auf die angebliche Einmischung des Staats in das Privatleben der Bürger und ein politisches System, dass auf Kosten vieler fest in den Händen weniger liegt und drohen deshalb damit, sämtliche Gesetzentwürfe im Oberhaus zu blockieren, bis man sich um ihre Anliegen gekümmert hat. Einige wenige Mitglieder anderer Parteien ziehen in Betracht, sich bezüglich politischer Reformen auf die Seite der Liberalen zu schlagen, und jedwede Verzögerung unsererseits würde wahrscheinlich den Frust der Bevölkerung über das langsame Voranschreiten der Reformpläne noch weiter steigern.;;La asamblea liberal ha acordado hacer más presión sobre la agenda para la reforma política. Mencionando sus inquietudes por la supuesta injerencia del aparato del estado en la vida privada de los ciudadanos, y por un sistema político firmemente aposentado en las manos de unos pocos a costa de la mayoría, los liberales han amenazado con bloquear cualquier presupuesto en la cámara alta hasta que sus preocupaciones hayan sido abordadas. Algunos miembros de otros partidos están considerando la posibilidad de unirse a los liberales en lo tocante a asuntos de reforma política, y cualquier demora por nuestra parte dará lugar con toda probabilidad, a un mayor incremento de la frustración popular por el lento avance de la reforma.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18100;...it seems to me, therefore, a defect in our much lauded system that the lowliest workers can not even afford for themselves and their next of kin the bare minimums of sanitary living. The grimy, soot-ridden hovels, huddling under the shadows of the soot-stacks springing up like mushrooms after a rain storm, are damp and dark breeding grounds for flue, tuberculosis and immorality. A limited health reform, dear colleagues, would go far in amending these problems.'\n\nThe Upper House is in turmoil over it's apparent inability to pass social reform, despite mounting public demands.;... c'est il me semble, par conséquent, un défaut dans notre système tant vanté que les plus humbles des travailleurs ne peuvent même pas, pour eux-mêmes et leurs plus proches parents, avoir le minimum de la vie hygiénique. Les crasseux taudis de suie montés à la hâte poussent comme des champignons après la pluie, sont humides et sombres et sont des lieux de reproduction idéaux pour le choléra, la tuberculose et l'immoralité. Une réforme limitée de la santé, mes chers collègues, irait déjà loin pour s'attaquer à ces problèmes. \n\nLa Chambre haute est dans la tourmente sur son incapacité apparente à passer la réforme sociale, en dépit du support publique. ;... und deshalb erscheint es mir ein Fehler unseres viel gelobten System zu sein, dass sich wenig verdienende Arbeiter nicht einmal das absolute Minimum hygienischer Lebensbedingungen leisten können. Die schmutzigen, rußverschmierten Hütten im Schatten der Fabriken sprießen aus dem Boden wie Pilze nach dem Regen. Sie sind klamm und dunkel, was Cholera, Tuberkulose und anderen Krankheiten ideale Ausbreitungsbedingungen bietet. Meine verehrten Kollegen, eine beschränkte Gesundheitsreform könnte diesen Problemen deutlich entgegenwirken.'\n\nDas Oberhaus ist aufgrund seiner offensichtlichen Unfähigkeit zur Verabschiedung einer Sozialreform trotz stärker werdender Forderungen der Öffentlichkeit total aus dem Gleichgewicht geraden.;;... a mí me parece, por lo tanto, un defecto en nuestro tan aclamado sistema que los trabajadores más humildes no puedan costearse los mínimos más elementales de atención sanitaria para ellos y sus familias. Los chamizos mugrientos que se amontonan a la sombra de los montones de hollín, brotando como hongos después de la tormenta, son criaderos húmedos y oscuros de cólera, tuberculosis e inmoralidad. Una reforma sanitaria limitada, queridos colegas, ayudaría mucho a enmendar tales problemas.\n\nEn la cámara alta reina la agitación por su aparente incapacidad para aprobar la reforma social, a pesar de la cada vez mayor demanda social.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18110;I believe it possible that an agreement can be concluded.'\n\nA temporary Upper House Majority has formed on the issue of Unemployment Subsidies. Speaking in parliament, the conservative group leader has opined that he believes that the measures can be enacted, as an experiment with national policy, if nothing else. Citing fears of public discontent with the present plight of the unemployed, his group will back a proposal for modest unemployment benefits. Liberals in parliament remain wholly unconvinced of the proposition, but not enacting the proposal will be seen as a lost opportunity by those pushing for reform.;Je crois que c'est possible qu'un accord puisse être conclu. \n\nUne temporaire majorité à la Chambre haute s'est formée sur la question des allocations de chômage. Prenant la parole au parlement, le chef de file du groupe conservateur a exprimé l'avis qu'il estime que les mesures peuvent être adoptées, comme une expérimentation pour la politique nationale, et rien d'autre. Citant les craintes de mécontentement de la population face à la situation actuelle du chômage, son groupe soutiendra une proposition de modestes prestations de chômage. Les libéraux au Parlement restent entièrement convaincus de cette proposition, mais ne pas adopter la proposition sera considérée comme une occasion perdue par ceux qui poussent à la réforme. ;Ich glaube, dass wir zu einer Vereinbarung kommen können.'\n\nDie Einführung der Arbeitslosenunterstützung wird von einer Oberhausmehrheit unterstützt. Der Sprecher der konservativen Gruppe trug im Parlament vor, dass man die Maßnahmen zumindest versuchsweise in Kraft zu setzen. Die Gruppe begründet ihre Unterstützung einer einfachen Arbeitslosenunterstützung mit der Furcht vor wachsendem öffentlichen Unmut wegen der fortwährend hohen Arbeitslosigkeit. Die Liberalen im Parlament sind von dem Vorschlag weiterhin alles andere als überzeugt, aber die Nichtverabschiedung dieser Gesetzesvorlage würde von den Reformbefürwortern als verpasste Gelegenheit angesehen werden.;;Creo posible que se pueda llegar a un acuerdo.\n\nSe ha formado una mayoría parlamentaria temporal en la cámara alta en lo tocante a los subsidios de desempleo. Hablando en el parlamento, el líder del grupo conservador ha mantenido la opinión de que cree que las medidas pueden llevarse a cabo, como experimento de política nacional, cuando menos. Mencionando los temores de descontento público con la penosa situación actual de los desempleados, su grupo respaldará una propuesta para módicas prestaciones de desempleo. Los liberales del parlamento siguen sin estar del todo convencidos con la propuesta, pero no sacar a delante la propuesta se vería como una oportunidad perdida por aquellos que abogan por la reforma.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18120;I believe therefore that the only natural solution to the present polylemma is to argue in favor of my conservative colleagues on these issues.'\n\nThe strong popular support, combined with rising militancy, for a conservative national policy has led to friction in the Upper House. Several liberal members of parliament are considering defection to the conservative faction, and only ham-handed use of the party whip could possibly keep the liberals in their places.;Je crois donc que la seule solution naturelle à la présente polylemma (multiples dilemmes), est de plaider en faveur de mes collègues conservateurs sur ces questions. \n\nLe fort soutien populaire, combiné à la hausse du militantisme pour une politique conservatrice nationale, a conduit à des frictions à la Chambre haute. Plusieurs députés libéraux envisagent de faire défection à la faction conservatrice, et seulement l'utilisation maladroite du parti whip pourrait peut-être garder les libéraux à leur place. ;Ich glaube deshalb, dass die einzige natürliche Lösung des momentanen Dilemmas die Abstimmung zugunsten des Standpunkts meiner konservativen Kollegen ist.'\n\nDie starke Unterstützung der Öffentlichkeit einer konservativen Nationalpolitik hat zusammen mit der steigenden Militanz zu Spannungen im Oberhaus geführt. Mehrere liberale Parlamentsabgeordnete spielen mit dem Gedanken, sich der konservativen Fraktion anzuschließen, und nur der entschlossene Einsatz der Partei-Peitsche könnte die Liberalen in die Schranken weisen.;;Por lo tanto, creo que la única solución natural al actual dilema múltiple es decantarme en favor de mis colegas conservadores en tales asuntos.\n\nEl firme apoyo popular, combinado con una militancia en auge, a una política nacional conservadora ha dado lugar a fricciones en la cámara alta. Varios miembros liberales del parlamento están considerando la deserción de las filas conservadoras, y solo el uso chapucero del látigo del partido podría mantener a los liberales en sus puestos.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18130;A red wind seems to have taken a tour-de-force through the Upper House lately, as more and more members of parliament express their willingness to cooperate with, and support the ruling socialist party. If we do not wish to see the socialists achieving a single majority in the chamber, now is the time to act.;Un vent rouge semble avoir pris un «tour de force» à la Chambre Haute récemment, de plus en plus de membres du parlement expriment leur volonté de collaborer avec, et de soutenir le parti socialiste au pouvoir. Si nous ne voulons pas voir les socialistes parvenir à la majorité simple à la Chambre, le moment est venu d'agir. ;In letzter Zeit weht eine steife rote Brise durch das Oberhaus, denn mehr und mehr Parlamentsmitglieder drücken ihre Bereitschaft aus, mit der herrschenden sozialistischen Partei gemeinsame Sache zu machen. Wenn wir nicht wollen, dass die Sozialisten im Oberhaus die Mehrheit bekommen, sollten wir umgehend handeln.;;Un viento rojo parece recorrer últimamente la cámara alta, ya que cada vez son más los miembros del parlamento que expresan su voluntad de cooperar y apoyar al partido socialista gobernante. Si no queremos ver a los socialistas consiguiendo la mayoría absoluta en la cámara, ahora es el momento de actuar.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18140;The Falange is asserting its power both on the streets and in the upper house. Several conservative members of parliament are -- by hook or by crook -- considering defections to the right-wing faction, and preventing these reshufflings will doubtlessly lead to an increase in right-wing militancy.;La Phalange affirme sa puissance dans la rue comme à la Chambre haute. Plusieurs membres conservateurs du parlement envisagent de rejoindre la faction fasciste et empêcher de tels revirements de situation risque fort de renforcer le militantisme fasciste.;Die Falange reißt die Macht auf den Straßen und im Oberhaus an sich. Mehrere konservative Parlamentsabgeordnete spielen -- zur Not auf Biegen und Brechen -- mit dem Gedanken, sich der faschistischen Fraktion anzuschließen. Die Verhinderung dieser Bestrebungen würden zweifelsohne zur Erhöhung der faschistischen Militanz führen.;;La Falange está afianzando su poder tanto en las calles como en la cámara alta. Varios miembros conservadores del parlamento están considerando -- por las buenas o por las malas -- las deserciones a la facción fascista, e impedir tales reorganizaciones conduciría, sin duda, a un incremento de la militancia fascista.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18150;The small liberal party is using the social unrest in $COUNTRYNAME$ for political purposes, attempting to turn some of the more left leaning conservatives in the Upper House to their cause. The issue on the table is voting reform, and some conservatives are considering supporting the liberal party over the issue.;Le petit parti libéral se sert de l'agitation sociale en $COUNTRYNAME$ à des fins politiques, essayant de tourner à la Chambre haute une partie des conservateurs, les plus appuyés à gauche, à leur cause. Le problème sur la table est la réforme électorale, et certains conservateurs envisagent de soutenir la parti libéral sur la question. ;Die kleine liberale Partei benutzt die sozialen Unruhen in $COUNTRYNAME$ für politische Zwecke. Sie versucht, mehrere eher nach links tendierende, konservative Abgeordnete des Oberhauses für ihre Sache zu gewinnen. Aktuell wird über die Reform des Wahlrechts debattiert, und einige Konservative überlegen sich, ob sie diesbezüglich nicht die liberale Partei unterstützen sollten.;;El pequeño partido liberal está utilizando con fines políticos el descontento social en $COUNTRYNAME$, intentando atraer a sus filas a algunos de los conservadores de tendencias más izquierdistas de la cámara alta. El tema sobre el tapete es el de la reforma de voto, y ciertos conservadores están considerando apoyar al partido liberal en ese asunto.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18160;And I believe therefore that freedom, shall it not perish from this realm, needs our constant vigilance on its behalf.\n\nA liberal member of the Upper House has held a rousing speech in parliament, criticising the government for what he claims is its failure to amend the rising tide of social unrest in the country. How should the government respond?;… et je crois donc que la liberté, pour ne pas périr de ce royaume, nécessite notre vigilance constante en son nom. \n\nUn député libéral de la Chambre haute a tenu un discours enflammé au Parlement, critiquant le gouvernement pour ce qu'il prétend être son incapacité à endiguer la marée montante de l'agitation sociale dans le pays. Comment le gouvernement doit-il répondre ? ;Und ich glaube deshalb, dass die Freiheit, sofern sie nicht aus unserem Reich verschwinden soll, unserer stetigen Wachsamkeit bedarf.\n\nEin liberales Mitglied des Oberhauses hat im Parlament eine stürmische Rede gehalten. Darin hat er die Regierung dafür kritisiert, dass sie angesichts des steigenden Unmuts im Land nichts unternommen hat. Wie sollte die Regierung darauf reagieren?;;Y creo, por consiguiente, que la libertad, que no desaparecerá de este ámbito, necesita de nuestra constante vigilancia en su nombre.\n\nUn miembro liberal de la cámara alta ha pronunciado un apasionado discurso en el parlamento, criticando al gobierno en lo que considera su fracaso a la hora de poner remedio a la creciente ola de descontento social en el país. ¿Cómo debería responder el gobierno?;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18170;A socialist demagogue in the Upper House has launched a long tirade against the government from the speaker's podium, ridiculing the government for what he calls its inability to quell the increasing social unrest in $COUNTRYNAME$. He claims that, under a socialist regime, the leadership, the party and the masses speak as if with one voice.;Un démagogue socialiste à la Chambre haute a lancé une longue tirade contre le gouvernement du haut du podium de l'orateur, ridiculisant le gouvernement pour ce qu'il appelle son incapacité à réprimer les troubles sociaux croissants en $COUNTRYNAME$. Il affirme que, sous un régime socialiste, la direction, le parti et les masses parleront comme une seule voix. ;Ein sozialistischer Demagoge hat im Oberhaus vom Rednerpult aus eine lange Tirade gegen die Regierung losgelassen. Dabei hat er sie für ihre angebliche Unfähigkeit verhöhnt, den steigenden sozialen Unmut in $COUNTRYNAME$ zu unterdrücken. Er behauptet, dass die Regierung, die Partei und die Massen unter einem sozialistischen Regime wie mit ein und derselben Stimme sprechen würden.;;En la cámara alta, un demagogo socialista ha lanzado una larga diatriba contra el gobierno desde la tribuna de oradores, ridiculizando al gobierno por lo que él llama su incapacidad para mitigar el aumento de descontento social en $COUNTRYNAME$. Afirma que, bajo un régimen socialista, la dirigencia, el partido y las masas hablan como si fueran una sola voz.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18180;And it seems altogether pleasing, therefore, that the order long established shall prevail, throughout the centuries, throughout the eras, and today.' A conservative member of the Upper House has addressed parliament today with a lionizing speech to the nation and its manifold glories.;… et il semble tout à fait plaisant, donc, que l'ordre établi de longue date prévale, à travers les siècles, à travers les époques, et aujourd'hui.\n\nUn député conservateur de la Chambre haute s'est adressé aujourd'hui au Parlement avec un discours lénifiant, à la nation et à ses manifestes gloires multiples. ;Und deshalb erscheint es mir mehr als nur zufriedenstellend, dass die vor langer Zeit etablierte Ordnung den Verlauf von Jahrhunderten und allen Ären überdauert hat und bis heute gültig ist.' Heute hat ein konservatives Oberhausmitglied mit schwärmerischen Worten vor dem Parlament über die Nation und ihre mannigfaltigen Triumphe gesprochen.;;Así que, en su conjunto, parece deseable que el orden establecido desde hace tanto prevalezca a lo largo de los siglos, de las eras, y hoy. Un miembro conservador de la cámara alta se ha dirigido hoy al parlamento con un discurso de exaltación de la nación y sus múltiples virtudes.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18190;A reactionary member of the Upper House has addressed the house today, speaking of the need to take back that land which is legitimately and since time immemorial our eternal birth right.;Aujourd'hui, un membre réactionnaire de la Chambre haute a fait un discours traitant de la nécessité de reprendre ce territoire qui est, en toute légitimité et depuis des temps immémoriaux, notre droit éternel.;Heute hat ein reaktionäres Mitglied des Oberhauses gesprochen und dabei behauptet, nun sei es an der Zeit, sich das Land, das uns seit Anbeginn der Zeit gehöre, zurück zu holen.;;Un miembro reaccionario de la cámara alta se ha dirigido hoy a la sala, hablando de la necesidad de recuperar la tierra que, legítimamente y desde tiempo inmemorial, es nuestro perpetuo derecho natural.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18200;...that our traders and merchants have an unrestricted right to the free roam over sea and land, and that no government has the right to interfere therewith.'\n\nA charismatic young member of the Upper House from the anarcho-liberal faction has agitated for a strong policy of free-trade, and people seem to listen to him. We can take this opportunity to push the agenda for laissez faire, or we can anger his supporters by simply ignoring the speech.;... que nos commerçants et marchands aient un droit illimité à la libre circulation sur la mer et la terre, et qu'aucun gouvernement n'ait lui le droit d'interférer avec celui-ci. \n\nUn jeune membre charismatique des anarcho-libéraux a plaidé à la Chambre haute pour une forte politique de libre-échange, et les gens semblent l'entendre. Nous pouvons profiter de cette opportunité pour pousser l'ordre du jour du 'laissez-faire', ou nous pouvons subir la colère de ses partisans en ignorant purement et simplement le discours. ;... dass unsere Händler und Kaufleute das uneingeschränkte Wegerecht zu Land und zur See haben, und dass keine Regierung das Recht hat, sich einzumischen.'\n\nEin charismatisches, junges Oberhausmitglied der anarcho-liberalen Fraktion hat eine Hetzrede für eine starke Freihandelspolitik gehalten, und man scheint ihm Gehör zu schenken. Wir können diese Gelegenheit ausnützen, um die Laissez Faire-Agenda voranzutreiben oder wir können seine Unterstützer verärgern, indem wir seine Rede einfach ignorieren.;;... que nuestros empresarios y comerciantes tienen un derecho ilimitado a transitar libremente por tierra y por mar, y que ningún gobierno tiene el derecho de interferir en ello.\n\nUn joven y carismático miembro de la cámara alta, de la facción anarco liberal, ha hecho campaña en favor de una sólida política de libre comercio, y la gente parecía escucharle. Podemos aprovechar la ocasión para impulsar la agenda del 'laissez faire', o podemos hacer enfadar a sus partidarios sencillamente ignorando el discurso.;;;;;;;;;x;;;;;;;;;;;;;;;;
EVTDESC18210;A bill has come before the government in $CAPITAL$ regarding the current enfranchisement offered to the $COUNTRY_ADJ$ people. The discussion so far has been that expanding the voter base has led only to problems, and this bill would tighten the restrictions on voting... to the point where entire groups of people would have their voting rights removed. Passing the bill would no doubt cause problems, but the government seems determined to do so.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC18215;A group of the ruling elite in $CAPITAL$ has recently become very concerned at reforms which have made it possible for members of the government to hold views outside of party policies. These reforms have made things too lax, they say, and will ultimately lead to the demise of $COUNTRY$. They've succeeded in gathering enough clout to pass a bill strengthening the power of the party whips, and ensuring that the party's influence in the government remains absolute.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC18220;A bill has come before the government in $CAPITAL$ regarding the rights of the press. Many feel that the reforms have allowed the $COUNTRY_ADJ$ newspapers to become combative with the government, inciting dissension and making the $COUNTRY_ADJ$ people harder to control. This control is necessary, they say, if $COUNTRY$ is to remain strong and united. While some might be upset by the bill's passing, the government appears entrenched in its position.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC18225;A bill has come before the government in $CAPITAL$ regarding the rights of the people to gather. Many feel that reforms have allowed the $COUNTRY_ADJ$ people to become too liberated-- they gather in crowds, protesting the government and otherwise stirring the rest of the rabble. Once upon a time, they say, this simply wouldn't have been allowed. New rules must be put in place to limit the number of people that can meet in one place, and for what purpose. While some might be upset by the bill's passing, the government appears entrenched in its position.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC18230;Members of the ruling party have been busy within the $COUNTRY_ADJ$ government, slowly changing small rules that would make it difficult for opposition parties to get recognized and elected. Political boundaries have been shifted, and in some cases members of the opposition have even been harassed. Now it seems a bill has been put before the government which would entrench a large number of these rules, making them permanent. The government is adamant, saying the rules are needed to keep stability in $COUNTRY$, though the bill will no doubt be incredibly unpopular among the liberals.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
EVTDESC185;The $COUNTRY_ADJ$ Temperance League has been increasingly active in one of our states this year, with a campaign to harass local public houses and liquor merchants. Many of their more politically-minded members have even approached members of the government in $CAPITAL$, pushing for greater support for their campaign.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;;;;;;;;;;
