POR_2054;Tete;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
POR_2060;Mocambique;Mozambique;Mosambik;;Mozambique;;;;;;;;;x;;;;;;;;;;;;;;;;
POR_2134;Macaronesia;Macaronésie;Macaronesien;;Macaronesia;;;;;;;;;x;;;;;;;;;;;;;;;;
POR_518;Douro;Douro;Douro;;Douro;;;;;;;;;x;;;;;;;;;;;;;;;;
POR_521;Estremadura;Estrémadure;Estremadura;;Estremadura;;;;;;;;;x;;;;;;;;;;;;;;;;
POR_525;Alentejo;Alentejo;Alentejo;;Alentejo;;;;;;;;;x;;;;;;;;;;;;;;;;
PRG_2338;Alto Paraguay;Alto Paraguay;Alto Paraguay;;Alto Paraguay;;;;;;;;;x;;;;;;;;;;;;;;;;
PRG_2343;Bajo Paraguay;Bajo Paraguay;Bajo Paraguay;;Bajo Paraguay;;;;;;;;;x;;;;;;;;;;;;;;;;
PRU_544;Mecklenburg;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
PRU_546;Pommern;Poméranie;Pommern;;Pomerania;;;;;;;;;x;;;;;;;;;;;;;;;;
PRU_549;Brandenburg;Brandenbourg;Brandenburg;;Brandenburgo;;;;;;;;;x;;;;;;;;;;;;;;;;
PRU_553;Magdeburg;Magdeburg;Magdeburg;;Magdeburgo;;;;;;;;;x;;;;;;;;;;;;;;;;
PRU_554;Thuringia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
PRU_570;Palatinate;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
PRU_572;Rheinland;Rheinland;Rheinland;;Renania;;;;;;;;;x;;;;;;;;;;;;;;;;
PRU_575;Nordrhein;Nordrhein;Niederrhein;;Nordrhein;;;;;;;;;x;;;;;;;;;;;;;;;;
PRU_578;Eastern Rheinland;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
PRU_581;Westfalen;Westphalie;Westfalen;;Westfalia;;;;;;;;;x;;;;;;;;;;;;;;;;
PRU_682;Schlesien;Silésie;Schlesien;;Silesia;;;;;;;;;x;;;;;;;;;;;;;;;;
PRU_684;Upper Silesia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
PRU_690;Westpreußen;Westpreußen;Westpreußen;;Westpreußen;;;;;;;;;x;;;;;;;;;;;;;;;;
PRU_695;Ostpreußen;Ostpreußen;Ostpreußen;;Ostpreußen;;;;;;;;;x;;;;;;;;;;;;;;;;
PRU_701;Posen;Posnanie;Posen;;Poznán;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1003;Novgorod;Novgorod;Nowgorod;;Nóvgorod;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1008;Moscow;Moscou;Moskau;;Moscú;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1009;Bryansk;Bryansk;Bryansk;;Briansk;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1020;Kazan;Kazan;Kasan;;Kazán;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1026;Perm;Perm;Perm;;Perm;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1037;Tartaria;Tartarie;Tartaria;;Tartaria;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1041;Astrakhan;Astrakan;Astrachan;;Astracán;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1048;Ekaterinodar;Ekaterinodar;Jekaterinodar;;Ekaterinodar;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1052;North Caucasia;Caucase du Nord;Nordkaukasus;;Caucasia del Norte;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1060;Samara;Samara;Samara;;Samara;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1064;Tyumen;Tobolsk;Tobolsk;;Tobolsk;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1069;Zabaykalsky Krai;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1070;Upper Yeniseysk;Upper Yeniseysk;Ober-Jenisseisk;;Upper Yeniseysk;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1071;Khabarovsk;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1072;Hsingan;Hsingan;Hsingan;;Hsingan;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1074;Kamchatka;Kamchatka;Kamtschatka;;Kamchatka;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1075;Irkutsk;Irkutsk;Irkutsk;;Irkutsk;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1079;Amur Oblast;Trans-Baikal;Transbaikal;;Trans-Baikal;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1090;Georgia;Géorgie;Georgien;;Georgia;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1098;Armenia;Arménie;Armenien;;Armenia;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1101;Nakhchivan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1102;Azerbaijan;Azerbaïdjan;Aserbaidschan;;Azerbaiyán;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1104;Baku;Baku;Baku;;Bakú;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1106;Nagorno-Karabakh;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
KAZ_1181;Central North Kazakhstan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
KAZ_1183;West Kazakhstan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
KAZ_1186;South East Kazakhstan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1196;Turkmenistan;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_1469;Tomsk;Tomsk;Tomsk;;Tomsk;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_2587;Kola;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
RUS_2589;Jilin;Nénétsie;Nenetsia;;Nenetsia;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_2590;East Bengal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_2615;West Bengal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_2618;Central Java;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_2621;West Uttar Pradesh;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_2653;South Bihar;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CHI_2668;Shenzhen;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_2685;Ural;Ural;Ural;;Ural;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_2694;Jharkhand;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_336;Northern Finland;Finlande du Nord;Nordfinnland;;Finlandia Septentrional;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_339;Karelia;Karelia;Karelien;;Carelia;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_340;Southern Finland;Finlande du Sud;Südfinnland;;Finlandia Meridional;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_343;Helsinki;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
RUS_345;Turku;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
RUS_349;Estonia;Estonie;Estland;;Estonia;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_354;Latvia;Lettonie;Lettland;;Letonia;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_360;Lietuva;Lietuva;Lietuva;;Lituania;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_366;Lappi;Lappi;Lappi;;Lappi;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_676;Budjak;Budjak;Budjak;;Budjak;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_706;Mazowieckie;Mazowieckie;Mazowieckie;;Mazowieckie;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_707;Brêst;Brêst;Brêst;;Brêst;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_710;Wielkopolskie;Wielkopolskie;Wielkopolskie;;Wielkopolskie;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_715;West Galicia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
RUS_718;Minsk;Minsk;Minsk;;Minsk;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_940;Pinsk;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
RUS_943;Smolensk;Smolensk;Smolensk;;Smolensk;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_947;Orsha;Orsha;Orsha;;Orsha;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_955;Rovne;Rovne;Rovne;;Rovne;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_958;Kiev;Kiev;Kiew;;Kíev;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_964;Crimea;Crimée;Krim;;Crimea;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_965;Cherson;Cherson;Cherson;;Cherson;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_968;Transnistria;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
RUS_973;Zaporizhia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
RUS_977;Kursk;Koursk;Kursk;;Kursk;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_978;Kharkov;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
RUS_979;Rostov;Rostov;Rostow;;Rostov;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_980;Luhansk;Luhansk;Luhansk;;Luhansk;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_981;Arkhangelsk;Arkhangelsk;Archangelsk;;Arkhangelsk;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_990;Galich;Galich;Galich;;Galich;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_994;Ingria;Ingrie;Ingria;;Ingria;;;;;;;;;x;;;;;;;;;;;;;;;;
RUS_998;Tver;Tver;Twer;;Tver;;;;;;;;;x;;;;;;;;;;;;;;;;
SAR_466;Savoie;Savoie;Savoie;;Saboya;;;;;;;;;x;;;;;;;;;;;;;;;;
SAR_720;Piemonte;Piémont;Piemont;;Piamonte;;;;;;;;;x;;;;;;;;;;;;;;;;
SAR_765;Sardegna;Sardaigne;Sardegna;;Cerdeña;;;;;;;;;x;;;;;;;;;;;;;;;;
SAX_558;Sachsen;Saxe;Sachsen;;Sajonia;;;;;;;;;x;;;;;;;;;;;;;;;;
SCH_370;Schleswig;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
SER_794;Northern Serbia;Serbie du nord;Nordserbien;;Serbia Septentrional;;;;;;;;;x;;;;;;;;;;;;;;;;
SIA_1352;Pattani;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
SIA_1355;Chiang Mai;Chiang Mai;Chiang Mai;;Chiang Mai;;;;;;;;;x;;;;;;;;;;;;;;;;
SIA_1358;Nakhon Ratchasima;Nakhon Ratchasima;Nakhon Ratchasima;;Nakhon Ratchasima;;;;;;;;;x;;;;;;;;;;;;;;;;
SIA_1366;Cambodia;Cambodge;Kambodscha;;Camboya;;;;;;;;;x;;;;;;;;;;;;;;;;
SIA_1392;Bangkok;Bangkok;Bangkok;;Bangkok;;;;;;;;;x;;;;;;;;;;;;;;;;
SIC_753;Puglia;Pouilles;Puglia;;Puglia;;;;;;;;;x;;;;;;;;;;;;;;;;
SIC_754;Campania;Campanie;Campania;;Campania;;;;;;;;;x;;;;;;;;;;;;;;;;
SIC_763;Sicily;Sicile;Sizilien;;Sicilia;;;;;;;;;x;;;;;;;;;;;;;;;;
SIN_1288;Sind;Sind;Sind;;Sind;;;;;;;;;x;;;;;;;;;;;;;;;;
SOK_1934;Eastern Nigeria;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
SOK_1937;Northeastern Nigeria;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
SOK_1945;Kano-Kaduna;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
SOK_1963;Adamawa;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
SOM_1868;South Somaliland;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
SOM_1872;North Somaliland;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
SPA_1455;Luzón;Luzon;Luzon;;Luzón;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_1459;Visayas;Visayas;Visayas;;Visayas;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_1463;Mindanao;Mindanao;Mindanao;;Mindanao;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_1955;Equatorial Guinea;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
SPA_2209;Greater Antilles;Grandes Antilles;Große Antillen;;Antillas Mayores;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_2517;Micronesia;Micronésie;Mikronesien;;Micronesia;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_474;Galicia;Galice;Galizien;;Galicia;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_477;León-Castilla;León-Castilla;León-Castilla;;Castilla-León;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_484;Extremadura;Estrémadure;Extremadura;;Extremadura;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_487;Castilla la Nueva;Nouvelle-Castille;Castilla la Nueva;;Castilla La Nueva;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_492;Vasconia-Aragón;Vasconia-Aragón;Vasconia-Aragón;;Vasconia-Aragón;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_498;Catalonia;Catalogne;Katalonien;;Cataluña;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_503;Valencia;Valence;Valencia;;Valencia;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_512;Andalucía;Andalousie;Andalusien;;Andalucía;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_513;Granada;Grenade;Granada;;Granada;;;;;;;;;x;;;;;;;;;;;;;;;;
SPA_610;Caroline Islands;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
SWE_308;Nordnorge;Nordnorge;Nordnorge;;Nordnorge;;;;;;;;;x;;;;;;;;;;;;;;;;
SWE_309;Vestlandet;Vestlandet;Vestlandet;;Vestlandet;;;;;;;;;x;;;;;;;;;;;;;;;;
SWE_313;Ostlandet;Ostlandet;Ostlandet;;Ostlandet;;;;;;;;;x;;;;;;;;;;;;;;;;
SWE_318;Norrland;Norrland;Norrland;;Norrland;;;;;;;;;x;;;;;;;;;;;;;;;;
SWE_322;Svealand;Svealand;Svealand;;Suecia;;;;;;;;;x;;;;;;;;;;;;;;;;
SWE_329;Götaland;Götaland;Götaland;;Gotland;;;;;;;;;x;;;;;;;;;;;;;;;;
SWE_334; Malmö;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
SWI_603;East Switzerland;Suisses de l'est;Ostschweiz;;Suiza Oriental;;;;;;;;;x;;;;;;;;;;;;;;;;
SWI_605;West Switzerland;Suisse de l'ouest;Westschweiz;;Suiza Occidental;;;;;;;;;x;;;;;;;;;;;;;;;;
TEX_132;Texas;Texas;Texas;;Texas;;;;;;;;;x;;;;;;;;;;;;;;;;
TIB_1587;Tibet;Tibet;Tibet;;Tibet;;;;;;;;;x;;;;;;;;;;;;;;;;
TON_2540;Tonga;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TRI_1731;Tripolitania;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TRI_1735;Cyrenaica;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TRI_1739;Libyan Desert;Désert de Lybie;Lybische Wüste;;Desierto libio;;;;;;;;;x;;;;;;;;;;;;;;;;
TRI_1740;Fezzan;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TRI_1743;Tripoli;Tripoli;Tripoli;;Trípoli;;;;;;;;;x;;;;;;;;;;;;;;;;
TRN_2108;Transvaal;Transvaal;Transvaal;;Transvaal;;;;;;;;;x;;;;;;;;;;;;;;;;
TUN_1726;Tunisia;Tunisie;Tunesien;;Túnez;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_674;Dobrudja;Dobrudja;Dobrudja;;Dobrudja;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_788;Bosnia;Bosnie;Bosnien;;Bosnia;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_803;Southern Serbia;Serbie du sud;Südserbien;;Serbia Meridional;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_805;South Macedonia;Macédoine de l'est;Ostmazedonien;;Macedonia Oriental;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_806;North Macedonia;Macédoine du Nord;Nordmazedonien;;Macedonia Septentrional;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_809;Rumelia;Roumélie;Rumelien;;Rumelia;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_810;Bulgaria;Bulgarie;Bulgarien;;Bulgaria;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_819;West Macedonia;Macédoine de l'Ouest;Westmazedonien;;Macedonia Occidental;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_823;Eastern Macedonia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TUR_832;Thessalía;Thessalía;Thessalía;;Tesalia;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_853;Albania;Albanie;Albanien;;Albania;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_855;Cyprus;Chypre;Zypern;;Chipre;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_860;Istanbul;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_863;East Marmara;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_864;West Marmara;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_869;Aegean;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_876;West Anatolia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_878;Central Anatolia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TUR_882;Black Sea;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TUR_887;Northeast Anatolia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_890;Central East Anatolia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TUR_894;Mediterranean;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TUR_898;Southeast Anatolia;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TUR_923;Mosul;Mosul;Mosul;;Mosul;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_931;Middle Iraq;Middle Iraq;Middle Iraq;;Middle Iraq;;;;;;;;;x;;;;;;;;;;;;;;;;
TUR_932;Southern Iraq;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TUR_934;Middle Euphrates;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TUR_935;Kuwait;Kuwait;Kuwait;;Kuwait;;;;;;;;;x;;;;;;;;;;;;;;;;
TUS_744;Toscana;Toscane;Toskana;;Toscana;;;;;;;;;x;;;;;;;;;;;;;;;;
UCA_2186;Guatemala;Guatemala;Guatemala;;Guatemala;;;;;;;;;x;;;;;;;;;;;;;;;;
UCA_2191;El Salvador;Honduras;Honduras;;Honduras;;;;;;;;;x;;;;;;;;;;;;;;;;
UCA_2193;Honduras;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
UCA_2197;Nicaragua;Nicaragua;Nicaragua;;Nicaragua;;;;;;;;;x;;;;;;;;;;;;;;;;
UCA_2201;Costa Rica;Costa Rica;Costa Rica;;Costa Rica;;;;;;;;;x;;;;;;;;;;;;;;;;
URU_2344;Uruguay;Uruguay;Uruguay;;Uruguay;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_1;Alaska;Alaska;Alaska;;Alaska;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_106;Colorado;Colorado;Colorado;;Colorado;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_111;Wyoming;Wyoming;Wyoming;;Wyoming;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_116;Montana;Montana;Montana;;Montana;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_118;North Dakota;Dakota du nord;North Dakota;;Dakota del Norte;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_121;South Dakota;Dakota du sud;South Dakota;;Dakota del Sur;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_124;Nebraska;Nebraska;Nebraska;;Nebraska;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_126;Kansas;Kansas;Kansas;;Kansas;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_129;Oklahoma;Oklahoma;Oklahoma;;Oklahoma;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_139;Louisiana;Louisiane;Louisiana;;Louisiana;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_144;Arkansas;Arkansas;Arkansas;;Arkansas;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_148;Missouri;Missouri;Missouri;;Missouri;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_151;Iowa;Iowa;Iowa;;Iowa;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_158;Minnesota;Minnesota;Minnesota;;Minnesota;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_162;Wisconsin;Wisconsin;Wisconsin;;Wisconsin;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_168;Illinois;Illinois;Illinois;;Illinois;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_170;Indiana;Indiana;Indiana;;Indiana;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_176;Michigan;Michigan;Michigan;;Michigan;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_178;Ohio;Ohio;Ohio;;Ohio;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_185;Kentucky;Kentucky;Kentucky;;Kentucky;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_188;Tennessee;Tennessee;Tennessee;;Tennessee;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_194;Mississippi;Mississippi;Mississippi;;Mississippi;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_196;Alabama;Alabama;Alabama;;Alabama;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_200;Florida;Floride;Florida;;Florida;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_201;Georgia;Géorgie;Georgia;;Georgia;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_205;South Carolina;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
USA_211;Virginia;Virginie;Virginia;;Virginia;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_218;West Virginia;Virginie occidentale;West Virginia;;Virginia Occidental;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_219;Maryland;Maryland;Maryland;;Maryland;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_220;District of Columbia;District de Columbia;District of Columbia;;Distrito de Columbia;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_223;Pennsylvania;Pennsylvanie;Pennsylvania;;Pennsylvania;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_231;New Jersey;New Jersey;New Jersey;;Nueva Jersey;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_232;New York;New York;New York;;Nueva York;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_243;Massachusetts;Massachusetts;Massachusetts;;Massachusets;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_247;New England;Nelle-Angleterre;New England;;Nueva Inglaterra;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_2543;Samoa;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
USA_2556;North Carolina;Caroline du Nord;North Carolina;;Carolina del Norte;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_78;Washington;Washington;Washington;;Washington;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_81;Oregon;Oregon;Oregon;;Oregón;;;;;;;;;x;;;;;;;;;;;;;;;;
USA_91;Idaho;Idaho;Idaho;;Idaho;;;;;;;;;x;;;;;;;;;;;;;;;;
VNZ_2234;Zulia;Zulia;Zulia;;Zulia;;;;;;;;;x;;;;;;;;;;;;;;;;
VNZ_2265;Miranda;Miranda;Miranda;;Miranda;;;;;;;;;x;;;;;;;;;;;;;;;;
VNZ_2278;Bolívar;Bolívar;Bolívar;;Bolívar;;;;;;;;;x;;;;;;;;;;;;;;;;
WAL_665;Wallachia;Valachie;Walachei;;Valaquia;;;;;;;;;x;;;;;;;;;;;;;;;;
WUR_589;Württemberg;Wurtemberg;Württemberg;;Württemberg;;;;;;;;;x;;;;;;;;;;;;;;;;
YEM_1173;Yemen;Yémen;Yemen;;Yemen;;;;;;;;;x;;;;;;;;;;;;;;;;
YEM_1178;Sana'a;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
YEM_1412;Aden;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
ZUL_2113;Natal-Zululand;Natal-Zululand;Natal-Zululand;;Natal-Zululand;;;;;;;;;x;;;;;;;;;;;;;;;;
SNG_1384;Singapore;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
TRE_736;Trieste;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
ENG_3278;Arunachal Pradesh;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
CHI_3281;Aksai Chin;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
ENG_2217;Greater Antilles;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
ENG_2219;Lucayan Archipelago;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
ENG_2220;The Bermuda Islands;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
ENG_2237;Trinidad and Tobago;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
ENG_1325;Maldives;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
